team_id,team_abbreviation,conference,player_id,player_name,position,current_age,target_age,minutes_projection,risk_score,fatigue_score,games_played_last_season,minutes_per_game_last_season,projected_total_minutes,PTS_per36_projected,PTS_projected,AST_per36_projected,AST_projected,REB_per36_projected,REB_projected,STL_per36_projected,STL_projected,BLK_per36_projected,BLK_projected,TOV_per36_projected,TOV_projected,OREB_per36_projected,OREB_projected,DREB_per36_projected,DREB_projected,FGM_per36_projected,FGM_projected,FGA_per36_projected,FGA_projected,FTM_per36_projected,FTM_projected,FTA_per36_projected,FTA_projected,PF_per36_projected,PF_projected,FG3M_per36_projected,FG3M_projected,FG3A_per36_projected,FG3A_projected,game_score_per36,game_score_per36_box,country,PPG,RPG,ORPG,DRPG,APG,SPG,BPG,TOPG,3PM,FG%,3P%
1610612737,ATL,East,1642933,Keshon Gilbert,G,23.0,24.0,0.0,0.7709756097560976,0.1911811764705882,4.0,18.5,0.0,8.683783783783785,0.0,6.129729729729731,0.0,2.5540540540540544,0.0,1.5324324324324328,0.0,2.0432432432432432,0.0,4.0864864864864865,0.0,1.0216216216216216,0.0,1.5324324324324328,0.0,2.5540540540540544,0.0,6.129729729729731,0.0,3.5756756756756762,0.0,3.5756756756756762,0.0,2.5540540540540544,0.0,0.0,0.0,1.5032432432432434,0.0,8.734864864864864,8.734864864864864,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1610612737,ATL,East,1630228,Jonathan Kuminga,F,23.0,24.0,20.086202509977916,0.3325609756097561,0.3185938791732909,36.0,23.083333333333332,1647.068605818189,22.148687096255788,1013.3446437870371,3.4660570458194204,158.57871517066954,7.796639790862088,356.71112862227324,1.1016675976662316,50.40339206008872,0.6261554165582803,28.647803582670953,2.6034617852752384,119.11333813817281,1.9636644513182002,89.84139083687242,5.8329753395438875,266.8697377854008,8.136580230714596,372.2640515758592,16.889555979310238,772.7293727702993,4.493489122458782,205.5856906718718,6.335380109286122,289.85571344250496,2.906188948463555,132.96368276639157,1.3557129883227093,62.026452821285986,4.235712939751383,193.7919390645104,17.89556010026141,16.16861028274939,DRC,12.357861509598013,4.350135714905771,1.0956267175228345,3.2545089973829366,1.9338867703740188,0.6146755129279112,0.3493634583252555,1.4526016846118635,0.7564201563571462,48.2,32.0
1610612737,ATL,East,1642484,RayJ Dennis,G,25.0,26.0,0.0,0.6891463414634147,0.10775633008283526,17.0,12.117647058823529,0.0,14.040839798850978,0.0,6.320642044540462,0.0,5.0722275488508375,0.0,1.2710558462648367,0.0,0.7949908534483291,0.0,3.0454656321838436,0.0,1.399555709770055,0.0,3.6726718390807833,0.0,4.977014550287536,0.0,15.686749721264768,0.0,1.399555709770055,0.0,1.5506969238504866,0.0,3.8404564856321723,0.0,2.636069179200977,0.0,8.633192791954489,0.0,8.742305525432034,8.742305525432034,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1610612737,ATL,East,1630552,Jalen Johnson,F,24.0,25.0,30.600640646969964,0.25634146341463415,0.5089340580810106,72.0,35.166666666666664,2509.2525330515373,22.223863837125144,1549.0357396527422,7.028460566676699,489.89395778850974,10.717746102120138,747.0425432041166,1.394141616945869,97.17370510427743,0.6683978613877711,46.58830629926375,3.24223387577705,225.9884323760852,1.5656312366296203,109.12678184270794,9.15211486549052,637.9157613614087,8.438665894368746,588.1873269727887,17.077400500983018,1190.3197351396452,3.7211108409866496,259.3668556530913,4.802596430039128,334.7479793694431,2.273149688370855,158.4418503763856,1.594460803450507,111.13624471971039,4.615778446856615,321.72649332721255,20.612718864248855,19.684580699317035,USA,18.89067975186271,9.110274917123373,1.3308144127159505,7.779460504407424,5.974316558396461,1.1850451841985052,0.5681500768202896,2.7559564923912827,1.3553200575574438,49.4,34.5
1610612737,ATL,East,1630811,Keaton Wallace,G,27.0,28.0,0.0,0.44459349593495934,0.13349991777356102,53.0,10.11320754716981,0.0,12.336631208921684,0.0,6.130697764950275,0.0,3.698791841429457,0.0,1.7601951792790593,0.0,0.4510364010550062,0.0,2.0624377869173447,0.0,0.3132302138735269,0.0,3.385561627555931,0.0,4.605519664344315,0.0,11.542756904538534,0.0,0.8002068898135486,0.0,1.0538440517060244,0.0,3.06767639287756,0.0,2.348638840323704,0.0,6.560465989556391,0.0,6.72633218186644,10.310284766118082,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1610612737,ATL,East,203468,CJ McCollum,G,34.0,35.0,25.910170784769157,0.3139024390243902,0.7096747477715208,76.0,29.776315789473685,2124.634004351071,22.123925199794275,1305.7012163667353,4.574785233545527,269.99289638316617,4.098536454270092,241.88583107818627,0.9656688209387189,56.99146705300021,0.5452380331681805,32.17864627040593,2.0156286746189003,118.95758950667766,0.8535873292569899,50.37668515062818,3.2449491250131013,191.50914592755802,8.186202522993257,483.13011796822235,18.089521520469365,1067.6003484674916,2.519258293187449,148.68060654026374,3.2944719239411424,194.4318632218124,2.2348155833490977,131.89347727325466,3.248837562469647,191.73863221766828,8.421505678454237,497.0171481188752,15.161520703205184,15.636781760025142,USA,15.92318556544799,2.9498272082705643,0.6143498189100998,2.335477389360464,3.292596297355685,0.6950178908902465,0.3924225154927552,1.4507023110570447,2.3382760026544913,45.3,38.6
1610612737,ATL,East,1629216,Gabe Vincent,G,30.0,31.0,0.0,0.45743902439024386,0.26619642840957647,53.0,16.58490566037736,0.0,9.579708984469653,0.0,2.6190793508809254,0.0,2.071452593688375,0.0,1.1242236244850357,0.0,0.20063090643669332,0.0,0.9828071995698594,0.0,0.5591854427632895,0.0,1.5122671509250858,0.0,3.3670623587948256,0.0,8.965673744940649,0.0,0.535152497860542,0.0,0.6638313619351669,0.0,3.2685897117210505,0.0,2.40669975939527,0.0,7.0744317199591285,0.0,5.803870874169823,6.2519784364601945,USA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1610612737,ATL,East,1643412,Kingston Flemings,G,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,USA,,,,,,,,,,,
1610612737,ATL,East,1630700,Dyson Daniels,G,23.0,24.0,28.852686865938253,0.10512195121951218,0.5505474779128596,76.0,33.1578947368421,2365.9203230069365,13.874690083795235,911.8447567964989,5.847878446689389,384.3226239860184,7.242661753059352,475.98779539522684,2.6416929929576076,173.61208719953956,0.6105029206322748,40.12225742163861,2.068626139236851,135.95012843121785,2.31633461397678,152.2295316136692,4.926327139082572,323.7582637815577,6.008919444703257,394.90623982041643,11.97167330278371,786.7784768737654,1.13732191287029,74.74480631835954,1.8680269332032793,122.76674681083222,2.555506870992588,167.94793449070082,0.7058239618704589,46.38675710707199,2.524982758032699,165.94188951310193,15.966515094109297,14.776867975552147,Australia,11.120058009713402,5.8047292121369125,1.8564577026057218,3.948271509531191,4.6868612681221755,2.117220575604141,0.489295822215105,1.6579283955026567,0.5656921598423413,50.2,28.0
1610612737,ATL,East,1629652,Luguentz Dort,G,27.0,28.0,23.317776450132893,0.16634146341463418,0.6154109461610231,69.0,26.797101449275363,1912.0576689108973,12.19118421974507,647.5068689019188,1.799802902425592,95.59241505863734,4.824788034199776,256.25758226836706,1.2486286731840468,66.31805639398875,0.624762510068653,33.18283190624416,1.0275769442423122,54.5773993509594,1.2583559922884455,66.83470070208622,3.566432041911332,189.42288156628092,4.260163273685772,226.2688293962065,10.30555849242024,547.3561707733872,1.0283832473884915,54.620224298573824,1.3211394306968933,70.16929944901588,3.563435004564601,189.26370078175785,2.6688991692348862,141.7524756690413,7.092992876665777,376.72809514886575,14.488619381723383,9.007908434239027,Canada,7.896425230511205,3.1250924666874034,0.8150573256351978,2.3100351410522064,1.165761159251675,0.8087567852925458,0.4046686817834654,0.6655780408653585,1.7286887276712355,41.3,37.6
