game_id,day,home_team_id,home_abbreviation,away_team_id,away_abbreviation,home_score,away_score,point_differential,winner_team_id,winner_abbreviation
93,6,1610612748,MIA,1610612756,PHX,102.61089960767362,96.79624153507103,-6.086768620464333,1610612748,MIA
94,6,1610612746,LAC,1610612751,BKN,119.45521508268698,49.82278320059479,1.3061220936972262,1610612751,BKN
95,6,1610612737,ATL,1610612754,IND,125.2774934499455,91.10664700401647,4.288437986201172,1610612754,IND
96,6,1610612750,MIN,1610612762,UTA,124.88761638246277,78.16469905559067,-8.697466091920836,1610612762,UTA
97,6,1610612758,SAC,1610612763,MEM,76.08311146978814,77.38896230594543,-0.08938939896762851,1610612763,MEM
98,6,1610612740,NOP,1610612753,ORL,107.03215046552289,111.43724728365979,-1.033321792451331,1610612753,ORL
99,6,1610612764,WAS,1610612755,PHI,73.03931486602136,139.2111713106271,-18.560797982394114,1610612755,PHI
100,6,1610612757,POR,1610612749,MIL,117.7968068379243,99.38380020308938,-3.8417371831036298,1610612749,MIL
101,6,1610612761,TOR,1610612738,BOS,100.46984237554022,117.10611622653113,2.879081030794432,1610612738,BOS
102,6,1610612760,OKC,1610612747,LAL,159.11579716403537,117.59974252553152,3.466239765574545,1610612747,LAL
103,6,1610612742,DAL,1610612765,DET,74.59217443923114,129.6434515419497,-15.92681826812635,1610612765,DET
104,6,1610612744,GSW,1610612752,NYK,124.84335403014504,85.51397846188517,8.082126818305218,1610612744,GSW
105,7,1610612741,CHI,1610612743,DEN,104.71472537218152,119.75143912204031,5.455481775344566,1610612743,DEN
106,7,1610612766,CHA,1610612739,CLE,109.17458459291836,128.09049633208247,2.554285535327135,1610612739,CLE
107,7,1610612745,HOU,1610612756,PHX,149.03464406505944,104.5983991235441,-0.5652961351637442,1610612756,PHX
108,7,1610612759,SAS,1610612751,BKN,126.70473143604734,80.9365689671404,-8.288841536082458,1610612751,BKN
109,7,1610612748,MIA,1610612754,IND,134.2203071354492,102.1167696143548,2.332994243975334,1610612748,MIA
110,7,1610612746,LAC,1610612762,UTA,87.808977117067,73.35827498826276,-15.267329421930825,1610612762,UTA
111,7,1610612737,ATL,1610612763,MEM,129.69787580334335,71.36196670686624,9.82491334232064,1610612763,MEM
112,7,1610612750,MIN,1610612753,ORL,123.09803314346554,92.32512752639205,-4.7726030118739375,1610612753,ORL
113,7,1610612758,SAC,1610612755,PHI,80.30571967209848,111.78233642397451,-9.970339832648687,1610612755,PHI
114,7,1610612740,NOP,1610612749,MIL,111.15694171462702,84.83057650837101,13.314673757527416,1610612749,MIL
115,7,1610612764,WAS,1610612738,BOS,93.31746868334281,119.58518597919314,-3.633353987655997,1610612764,WAS
116,7,1610612757,POR,1610612747,LAL,95.04648155121906,147.30882611216617,-21.949687099266946,1610612757,POR
117,7,1610612761,TOR,1610612765,DET,102.42731074270438,96.1182785294002,-6.494301786931486,1610612761,TOR
118,7,1610612760,OKC,1610612752,NYK,172.65680777110742,102.05297772169995,21.03034293667894,1610612760,OKC
119,7,1610612742,DAL,1610612744,GSW,114.39942446983241,124.37485113750824,7.073427894513523,1610612742,DAL
120,8,1610612741,CHI,1610612739,CLE,96.01561864422503,107.0338193543876,14.100867560631224,1610612741,CHI
121,8,1610612743,DEN,1610612756,PHX,141.5872197232731,92.63227237172663,4.439599063834992,1610612756,PHX
122,8,1610612766,CHA,1610612751,BKN,116.88026676282803,78.53434772529575,-0.45062911644114134,1610612766,CHA
123,8,1610612745,HOU,1610612754,IND,129.8007196441502,101.59164424242108,0.9796216078713651,1610612754,IND
124,8,1610612759,SAS,1610612762,UTA,102.20992875382018,97.08829759566494,-22.511951463552393,1610612762,UTA
125,8,1610612748,MIA,1610612763,MEM,115.75738880990616,83.45810679052384,3.9936308548743336,1610612763,MEM
126,8,1610612746,LAC,1610612753,ORL,123.23058132409835,128.2381959650572,-11.909759270080182,1610612753,ORL
127,8,1610612737,ATL,1610612755,PHI,98.93668634105289,128.79496561404721,-9.438424502132227,1610612755,PHI
128,8,1610612750,MIN,1610612749,MIL,105.6285849648201,96.74023779717585,1.0673820274877657,1610612750,MIN
129,8,1610612758,SAC,1610612738,BOS,57.47689924648117,152.59791586478732,-11.786694596666072,1610612738,BOS
130,8,1610612740,NOP,1610612747,LAL,107.37691267769374,113.60230469066147,1.371308987373571,1610612747,LAL
131,8,1610612764,WAS,1610612765,DET,86.66517868209523,111.95423962312096,-16.55874406340329,1610612765,DET
132,8,1610612757,POR,1610612752,NYK,104.9692035683519,134.4141347947251,-5.39950147590507,1610612752,NYK
133,8,1610612761,TOR,1610612744,GSW,109.0653763732873,121.37048598177907,6.207272627777574,1610612761,TOR
134,8,1610612760,OKC,1610612742,DAL,159.04074388633387,100.30536615051331,8.702193021977632,1610612742,DAL
135,9,1610612741,CHI,1610612756,PHX,107.98652711570557,92.08739113405076,6.981392754020241,1610612741,CHI
136,9,1610612739,CLE,1610612751,BKN,126.73187896430797,65.38973111236938,-2.345127380701612,1610612739,CLE
137,9,1610612743,DEN,1610612754,IND,130.7384744685111,92.63055853063447,6.854485141863116,1610612743,DEN
138,9,1610612766,CHA,1610612762,UTA,116.08576749896356,92.25099328439406,-10.44764704883561,1610612762,UTA
139,9,1610612745,HOU,1610612763,MEM,127.79450782431672,131.0806489952351,-2.4841701863998917,1610612745,HOU
140,9,1610612759,SAS,1610612753,ORL,122.10177577186151,105.30398061040657,-14.1199357706975,1610612753,ORL
141,9,1610612748,MIA,1610612755,PHI,133.72381486128336,126.02344414126176,-4.986350687341631,1610612748,MIA
142,9,1610612746,LAC,1610612749,MIL,101.02847821285745,87.4406509277276,0.47584183000277314,1610612746,LAC
143,9,1610612737,ATL,1610612738,BOS,98.17676304777987,120.67948903116739,0.22591315918155797,1610612737,ATL
144,9,1610612750,MIN,1610612747,LAL,112.4800037909991,109.42795513254458,-6.556093069253578,1610612747,LAL
145,9,1610612758,SAC,1610612765,DET,79.51398308116467,131.5559355736372,-17.904448735841207,1610612765,DET
146,9,1610612740,NOP,1610612752,NYK,85.04486550519191,115.22410619201027,10.3585815439732,1610612740,NOP
147,9,1610612764,WAS,1610612744,GSW,64.1201627235016,139.68059375401242,-8.976143459579568,1610612744,GSW
148,9,1610612757,POR,1610612742,DAL,98.80435689162881,83.86221675860588,-8.631133212685018,1610612757,POR
149,9,1610612761,TOR,1610612760,OKC,123.26760014568507,179.4484682116156,-8.778574343562425,1610612760,OKC
150,10,1610612741,CHI,1610612751,BKN,109.6988270170911,68.02486417899422,10.357037718024696,1610612751,BKN
151,10,1610612756,PHX,1610612754,IND,102.40405770011219,115.75603973529593,2.0098355625293305,1610612756,PHX
152,10,1610612739,CLE,1610612762,UTA,102.26603113273444,70.52356847839698,-14.781962291675104,1610612762,UTA
153,10,1610612743,DEN,1610612763,MEM,115.05730813778018,102.09922438528729,4.416742003012409,1610612743,DEN
154,10,1610612766,CHA,1610612753,ORL,130.25592093960063,119.71145914423272,-6.092710593499175,1610612753,ORL
155,10,1610612745,HOU,1610612755,PHI,115.43882172207323,135.09736588423613,-10.133925335193467,1610612755,PHI
156,10,1610612759,SAS,1610612749,MIL,140.64089689881004,78.75922873534843,2.548844634361391,1610612749,MIL
157,10,1610612748,MIA,1610612738,BOS,102.67651528153745,141.17027291881072,-3.980996548331847,1610612738,BOS
158,10,1610612746,LAC,1610612747,LAL,113.32680135872633,119.41720862420273,-9.38587432463562,1610612746,LAC
159,10,1610612737,ATL,1610612765,DET,128.57986838095016,111.38599844485405,-6.438786088960372,1610612765,DET
160,10,1610612750,MIN,1610612752,NYK,102.5718166238735,133.36012456531597,0.8325311557043547,1610612750,MIN
161,10,1610612758,SAC,1610612744,GSW,99.69018473266038,125.76309631694497,2.0062263263062494,1610612744,GSW
162,10,1610612740,NOP,1610612742,DAL,100.44737327385697,101.11400625021817,4.72174903515982,1610612742,DAL
163,10,1610612764,WAS,1610612760,OKC,89.52888472304016,140.93292131618296,-12.961191307829308,1610612760,OKC
164,10,1610612757,POR,1610612761,TOR,96.16968699808776,94.5000362997687,-10.28784921907062,1610612761,TOR
165,11,1610612741,CHI,1610612754,IND,85.94297486785047,77.97322678371827,9.868061788609374,1610612754,IND
166,11,1610612751,BKN,1610612762,UTA,78.140654190968,85.92870217928936,-8.90989317423295,1610612762,UTA
167,11,1610612756,PHX,1610612763,MEM,143.1721947688848,82.70713168570491,15.575036483694571,1610612763,MEM
168,11,1610612739,CLE,1610612753,ORL,119.02223641289672,127.85780819933362,-14.839450487226983,1610612753,ORL
169,11,1610612743,DEN,1610612755,PHI,82.2037796727572,132.58875190102975,-10.8281677341867,1610612755,PHI
170,11,1610612766,CHA,1610612749,MIL,105.1410102332584,99.59095084053787,2.478412678627155,1610612749,MIL
171,11,1610612745,HOU,1610612738,BOS,120.68506548008217,143.70791477742014,-2.202988781166912,1610612738,BOS
172,11,1610612759,SAS,1610612747,LAL,129.30187346477192,109.9874867294176,-11.014030400368924,1610612747,LAL
173,11,1610612748,MIA,1610612765,DET,99.46326910074428,134.95351005424254,-16.578966708887858,1610612765,DET
174,11,1610612746,LAC,1610612752,NYK,104.14682323462004,106.21504077730503,4.125123640701026,1610612746,LAC
175,11,1610612737,ATL,1610612744,GSW,137.76183280560682,116.77875923620246,9.885409285839037,1610612737,ATL
176,11,1610612750,MIN,1610612742,DAL,105.31782743348998,101.98272460743783,-4.058734498786069,1610612750,MIN
177,11,1610612758,SAC,1610612760,OKC,43.56101355523057,166.62171024748613,-21.567835354424812,1610612760,OKC
178,11,1610612740,NOP,1610612761,TOR,72.22383872695244,87.72749289309625,2.812048243977983,1610612740,NOP
179,11,1610612764,WAS,1610612757,POR,77.28129726876658,113.61920979188488,-0.2730393314160757,1610612757,POR
180,12,1610612741,CHI,1610612762,UTA,83.36918583077289,77.95160956650764,-3.1561858054852645,1610612762,UTA
181,12,1610612754,IND,1610612763,MEM,91.12720239431862,87.61817910621764,2.196393791211771,1610612754,IND
182,12,1610612751,BKN,1610612753,ORL,74.14301575091179,121.47341558451912,-8.79991149409436,1610612751,BKN
183,12,1610612756,PHX,1610612755,PHI,119.14257460508844,137.9662377251318,-2.2482881284759637,1610612755,PHI
184,12,1610612739,CLE,1610612749,MIL,158.0369125908975,82.36187300924428,8.2046335116276,1610612749,MIL
185,12,1610612743,DEN,1610612738,BOS,115.07025106715578,115.68735986271885,5.694240477266789,1610612743,DEN
186,12,1610612766,CHA,1610612747,LAL,96.60450755621982,111.91902801249503,-7.575135510760821,1610612747,LAL
187,12,1610612745,HOU,1610612765,DET,102.37671815181173,99.32124245437487,-11.069762437834253,1610612745,HOU
188,12,1610612759,SAS,1610612752,NYK,152.53792555726423,87.52008597845138,9.236827811579598,1610612752,NYK
189,12,1610612748,MIA,1610612744,GSW,125.32560386285432,122.20379333980117,5.376083162163969,1610612748,MIA
190,12,1610612746,LAC,1610612742,DAL,92.85919075477273,95.58743865499304,-6.390624443706739,1610612746,LAC
191,12,1610612737,ATL,1610612760,OKC,129.1566935396853,162.33938937405304,-6.764332455523062,1610612760,OKC
192,12,1610612750,MIN,1610612761,TOR,123.92201320889596,128.37461833892914,-4.8285613400790535,1610612750,MIN
193,12,1610612758,SAC,1610612757,POR,89.35126192517565,128.48098036849825,2.255763542717922,1610612758,SAC
194,12,1610612740,NOP,1610612764,WAS,84.60365487756218,79.78238908826037,11.0536184141902,1610612764,WAS
195,13,1610612741,CHI,1610612763,MEM,77.63009125294943,84.82602773633904,9.044755319566942,1610612763,MEM
196,13,1610612762,UTA,1610612753,ORL,81.9698007837853,101.58093592482754,3.3328594212148017,1610612753,ORL
197,13,1610612754,IND,1610612755,PHI,126.56510345062317,123.64840158541202,-2.901722167978849,1610612755,PHI
198,13,1610612751,BKN,1610612749,MIL,85.00551337031473,76.59660517278196,9.591852755175406,1610612749,MIL
199,13,1610612756,PHX,1610612738,BOS,86.76039780180312,148.7627664630926,-0.755340120111093,1610612738,BOS
200,13,1610612739,CLE,1610612747,LAL,127.0696941429569,112.44536365770756,-8.34701177706627,1610612739,CLE
201,13,1610612743,DEN,1610612765,DET,113.149395664513,114.89538986487088,-7.5719391010109645,1610612765,DET
202,13,1610612766,CHA,1610612752,NYK,108.61627136208172,96.39338405490909,9.738273211749972,1610612766,CHA
203,13,1610612745,HOU,1610612744,GSW,117.92617803922855,97.41948116076439,7.463581174431324,1610612744,GSW
204,13,1610612759,SAS,1610612742,DAL,103.53563555720339,111.77350912362385,-13.017642179598932,1610612759,SAS
205,13,1610612748,MIA,1610612760,OKC,108.77067199564479,160.76335426161893,-11.427067150593897,1610612760,OKC
206,13,1610612746,LAC,1610612761,TOR,68.09000213185583,119.67602698876262,-13.801481442396929,1610612761,TOR
207,13,1610612737,ATL,1610612757,POR,105.57966836103544,118.96193510154018,6.689356643244857,1610612737,ATL
208,13,1610612750,MIN,1610612764,WAS,117.9300820588026,82.2146377156714,6.621642873148286,1610612750,MIN
209,13,1610612758,SAC,1610612740,NOP,56.15076758706008,81.58992574285845,-11.407293718421663,1610612740,NOP
210,14,1610612741,CHI,1610612753,ORL,90.27335743977804,115.78119087824291,-1.652844580895393,1610612753,ORL
211,14,1610612763,MEM,1610612755,PHI,103.8413370933469,120.92130412115993,-7.764168253506703,1610612755,PHI
212,14,1610612762,UTA,1610612749,MIL,85.76192100702454,113.37891215494193,11.417030645537501,1610612762,UTA
213,14,1610612754,IND,1610612738,BOS,107.09389917663577,134.75294319355982,0.6291244172642552,1610612754,IND
214,14,1610612751,BKN,1610612747,LAL,41.70086856030108,134.15204295778182,-13.396968228243642,1610612747,LAL
215,14,1610612756,PHX,1610612765,DET,102.75372851836258,113.64351652263849,-5.574074636194435,1610612765,DET
216,14,1610612739,CLE,1610612752,NYK,135.96669971636524,108.79798789496606,6.542024572150436,1610612739,CLE
217,14,1610612743,DEN,1610612744,GSW,109.11441845261638,99.58647007121722,9.962538561752613,1610612743,DEN
218,14,1610612766,CHA,1610612742,DAL,111.14941702738157,131.69651877715762,-5.969655194352932,1610612766,CHA
219,14,1610612745,HOU,1610612760,OKC,131.8547563055247,179.9681451726385,-11.523423519400783,1610612760,OKC
220,14,1610612759,SAS,1610612761,TOR,131.82498679615216,94.06018791746045,-5.089564510018281,1610612761,TOR
221,14,1610612748,MIA,1610612757,POR,101.94109328340193,99.72475085661478,7.590491856515877,1610612757,POR
222,14,1610612746,LAC,1610612764,WAS,103.3471192020079,85.95311560326915,2.307619772297614,1610612764,WAS
223,14,1610612737,ATL,1610612740,NOP,112.23254984644188,84.82368467750088,-2.591538186630019,1610612740,NOP
224,14,1610612750,MIN,1610612758,SAC,95.00762739506267,89.10073012868904,-1.1786370805944462,1610612750,MIN
225,15,1610612741,CHI,1610612755,PHI,76.77906941710128,137.45481951679935,-4.605268127299471,1610612755,PHI
226,15,1610612753,ORL,1610612749,MIL,120.83507476852937,100.22169155182603,12.711902206775342,1610612749,MIL
227,15,1610612763,MEM,1610612738,BOS,97.2457188237267,148.12227407153557,-4.754131874295664,1610612738,BOS
228,15,1610612762,UTA,1610612747,LAL,82.27525154711324,103.53844956205059,5.764693367335012,1610612747,LAL
229,15,1610612754,IND,1610612765,DET,85.32644586277299,112.54793054085782,-12.38376104596788,1610612765,DET
230,15,1610612751,BKN,1610612752,NYK,85.89077363616677,94.58093334267164,13.007797734448433,1610612752,NYK
231,15,1610612756,PHX,1610612744,GSW,105.72289052274672,118.5546174198716,9.823394992125353,1610612756,PHX
232,15,1610612739,CLE,1610612742,DAL,130.55258723200166,91.0805103306036,-1.8775424700080512,1610612739,CLE
233,15,1610612743,DEN,1610612760,OKC,107.32105424403042,166.41080262544241,-9.024079833566102,1610612760,OKC
234,15,1610612766,CHA,1610612761,TOR,106.53652477286842,110.92021815414128,-2.866586525959954,1610612761,TOR
235,15,1610612745,HOU,1610612757,POR,124.92435596572378,118.22743596530871,7.591363138768907,1610612745,HOU
236,15,1610612759,SAS,1610612764,WAS,106.58465572399318,75.15665702927073,-1.1591944863494517,1610612759,SAS
237,15,1610612748,MIA,1610612740,NOP,117.96965887921708,95.72015184690974,-5.0469662864037605,1610612740,NOP
238,15,1610612746,LAC,1610612758,SAC,107.99910898536424,76.24769397340772,1.6489753063838948,1610612746,LAC
239,15,1610612737,ATL,1610612750,MIN,97.77585312766351,127.86743216607266,-2.4617958017624115,1610612737,ATL
240,16,1610612741,CHI,1610612749,MIL,107.43462693062466,101.61264290377376,12.791905043880579,1610612741,CHI
241,16,1610612755,PHI,1610612738,BOS,114.68959374815931,140.2137570942565,4.347687481320451,1610612755,PHI
242,16,1610612753,ORL,1610612747,LAL,120.56048997646488,108.22288033421086,4.693963991981524,1610612753,ORL
243,16,1610612763,MEM,1610612765,DET,93.02078512737799,111.73964992349244,-12.637872136579109,1610612765,DET
244,16,1610612762,UTA,1610612752,NYK,94.00822399572527,96.22520439716773,21.705076642598414,1610612752,NYK
245,16,1610612754,IND,1610612744,GSW,97.24330230999348,89.36441730673208,9.003449878799273,1610612744,GSW
246,16,1610612751,BKN,1610612742,DAL,68.15252193762407,75.79917887653093,2.767510956374728,1610612742,DAL
247,16,1610612756,PHX,1610612760,OKC,110.9579265849741,169.39096275894212,-5.441473546712336,1610612756,PHX
248,16,1610612739,CLE,1610612761,TOR,110.18506538358443,80.96012030590452,-3.045058150697261,1610612739,CLE
249,16,1610612743,DEN,1610612757,POR,143.36487192032348,110.70646342436542,16.06355684779491,1610612743,DEN
