PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,player_name
1629731,2023-24,0,1610612739,CLE,27.0,3,1,63,4,13,0.308,3,10,0.3,0,0,0.0,1,5,6,5,1,2,2,4,11,Dean Wade
1629731,2024-25,0,1610612739,CLE,28.0,9,1,142,6,18,0.333,3,14,0.214,0,0,0.0,10,28,38,6,3,1,3,10,15,Dean Wade
1629731,2025-26,0,1610612739,CLE,29.0,18,14,407,30,65,0.462,18,48,0.375,1,3,0.333,24,46,70,14,13,1,10,21,79,Dean Wade
1629014,2018-19,0,1610612757,POR,20.0,5,0,12,0,7,0.0,0,2,0.0,4,5,0.8,0,0,0,0,1,0,0,2,4,Anfernee Simons
1629014,2019-20,0,1610612757,POR,21.0,4,0,82,8,26,0.308,6,14,0.429,5,6,0.833,1,10,11,10,6,0,4,7,27,Anfernee Simons
1629014,2020-21,0,1610612757,POR,22.0,6,0,107,14,25,0.56,11,18,0.611,0,0,0.0,3,13,16,5,2,1,1,6,39,Anfernee Simons
1641737,2025-26,0,1610612755,PHI,23.0,10,3,96,8,16,0.5,0,0,0.0,10,16,0.625,11,10,21,1,1,7,11,23,26,Adem Bona
1642348,2025-26,0,1610612755,PHI,22.0,9,0,109,11,32,0.344,4,18,0.222,4,7,0.571,6,14,20,4,0,1,6,15,30,Justin Edwards
1631230,2025-26,0,1610612755,PHI,23.0,9,0,96,10,17,0.588,0,1,0.0,6,7,0.857,6,9,15,1,2,4,2,9,26,Dominick Barlow
1631133,2025-26,0,1610612755,PHI,23.0,6,0,29,1,10,0.1,0,5,0.0,2,2,1.0,2,4,6,0,0,0,1,3,4,Jabari Walker
