player_id,season,duration,event,historical_load_prior,recency_prior,age_score,mpg_prior,age,season_length
201162,2010-11,82.0,0,0.0934959349593496,0.06445993031358886,0.15,24.28048780487805,25.0,82
201162,2011-12,65.0,1,0.05691056910569107,0.02439024390243903,0.25,26.097560975609756,26.0,66
201162,2012-13,79.0,1,0.005050505050505046,0.008658008658008651,0.35,31.076923076923077,27.0,82
201162,2013-14,74.0,1,0.017245627001724568,0.02523492767395208,0.44999999999999996,27.468354430379748,28.0,82
201162,2014-15,72.0,1,0.04976595220497659,0.06836659275683665,0.5499999999999999,23.364864864864863,29.0,82
201162,2015-16,81.0,1,0.08536585365853659,0.10278745644599303,0.65,23.84722222222222,30.0,82
201162,2016-17,64.0,1,0.07723577235772357,0.05574912891986063,0.75,25.901234567901234,31.0,82
201162,2017-18,48.0,1,0.11788617886178861,0.14634146341463414,0.85,21.28125,32.0,82
201162,2018-19,59.0,1,0.21544715447154472,0.30139372822299654,0.85,14.3125,33.0,82
201162,2019-20,45.0,1,0.3048780487804878,0.31010452961672474,0.85,20.677966101694917,34.0,72
201162,2020-21,12.0,1,0.35670731707317077,0.35365853658536583,0.85,8.088888888888889,35.0,72
201163,2010-11,51.0,1,0.2601626016260163,0.20034843205574912,0.05,35.69230769230769,24.0,82
201163,2011-12,8.0,1,0.1097560975609756,0.1289198606271777,0.15,34.490196078431374,25.0,66
201163,2012-13,43.0,1,0.4026853904902685,0.5666244324780909,0.25,26.875,26.0,82
201163,2013-14,62.0,1,0.4921162847992117,0.5402808573540281,0.35,25.093023255813954,27.0,82
201163,2014-15,78.0,1,0.5327666913032766,0.40080244958293737,0.44999999999999996,31.080645161290324,28.0,82
201163,2016-17,71.0,1,0.25609756097560976,0.16550522648083626,0.65,31.67948717948718,30.0,82
201163,2017-18,74.0,1,0.14227642276422767,0.12543554006968644,0.75,30.943661971830984,31.0,82
201163,2018-19,36.0,1,0.0934959349593496,0.10104529616724738,0.85,31.7027027027027,32.0,82
201163,2019-20,35.0,1,0.2032520325203252,0.26306620209059234,0.85,26.416666666666668,33.0,72
201164,2010-11,78.0,1,0.14634146341463417,0.17886178861788618,0.25,23.241935483870968,26.0,82
201164,2011-12,31.0,1,0.11382113821138214,0.1045296167247387,0.35,23.346153846153847,27.0,66
201165,2011-12,4.0,1,0.7926829268292683,0.7601626016260162,0.35,10.2,27.0,66
201166,2010-11,34.0,1,0.13414634146341464,0.06097560975609757,0.25,35.59756097560975,26.0,82
201166,2012-13,46.0,1,0.10162601626016261,0.1637630662020906,0.44999999999999996,23.852941176470587,28.0,82
201166,2013-14,43.0,1,0.21138211382113822,0.28222996515679444,0.5499999999999999,20.847826086956523,29.0,82
201166,2014-15,82.0,0,0.25203252032520324,0.21080139372822299,0.65,16.651162790697676,30.0,82
201166,2015-16,69.0,1,0.15853658536585366,0.08536585365853658,0.75,22.98780487804878,31.0,82
201166,2016-17,65.0,1,0.0934959349593496,0.10801393728222998,0.85,16.057971014492754,32.0,82
201166,2017-18,32.0,1,0.12195121951219512,0.16376306620209058,0.85,13.753846153846155,33.0,82
201167,2010-11,69.0,1,0.06097560975609754,0.040069686411149816,0.15,27.085365853658537,25.0,82
201167,2011-12,62.0,1,0.08536585365853659,0.10452961672473869,0.25,33.68115942028985,26.0,66
201167,2012-13,64.0,1,0.07304754865730474,0.07992820187942137,0.35,33.645161290322584,27.0,82
201167,2013-14,73.0,1,0.1462182803646218,0.1653996410093971,0.44999999999999996,36.046875,28.0,82
201167,2014-15,53.0,1,0.1299581177629958,0.13409354872769505,0.5499999999999999,34.95890410958904,29.0,82
201167,2015-16,71.0,1,0.12601626016260162,0.09059233449477354,0.65,33.0188679245283,30.0,82
201167,2016-17,61.0,1,0.09756097560975611,0.10627177700348434,0.75,33.394366197183096,31.0,82
201167,2017-18,53.0,1,0.14634146341463417,0.1916376306620209,0.85,25.901639344262296,32.0,82
201168,2011-12,59.0,1,0.2682926829268293,0.2682926829268293,0.35,12.3,27.0,66
201168,2012-13,81.0,1,0.18717664449371768,0.16013796501601382,0.44999999999999996,19.0,28.0,82
201168,2013-14,59.0,1,0.12884947031288496,0.07559919755041708,0.5499999999999999,24.65432098765432,29.0,82
201168,2014-15,52.0,1,0.13291451096329146,0.17891458135360574,0.65,21.54237288135593,30.0,82
201168,2015-16,36.0,1,0.21951219512195122,0.29094076655052264,0.75,19.807692307692307,31.0,82
201168,2016-17,8.0,1,0.402439024390244,0.46515679442508706,0.85,16.083333333333332,32.0,82
201171,2010-11,53.0,1,0.22357723577235775,0.12891986062717772,0.35,27.21153846153846,27.0,82
201171,2011-12,41.0,1,0.08536585365853659,0.07142857142857141,0.44999999999999996,26.528301886792452,28.0,66
201171,2012-13,81.0,1,0.15878295146587829,0.24084046035265547,0.5499999999999999,24.365853658536587,29.0,82
201171,2013-14,18.0,1,0.1547179108154718,0.12564671101256467,0.65,23.160493827160494,30.0,82
201171,2014-15,70.0,1,0.390490268539049,0.5035899060289305,0.75,12.944444444444445,31.0,82
201171,2015-16,36.0,1,0.31300813008130085,0.3083623693379791,0.85,17.02857142857143,32.0,82
201175,2010-11,78.0,1,0.19105691056910568,0.23867595818815326,0.15,17.27777777777778,25.0,82
201175,2011-12,61.0,1,0.15447154471544713,0.1358885017421603,0.25,29.46153846153846,26.0,66
201175,2012-13,34.0,1,0.1553338260655334,0.10600781332488653,0.35,23.39344262295082,27.0,82
201175,2013-14,45.0,1,0.23663463907366353,0.363108436279168,0.44999999999999996,31.294117647058822,28.0,82
201175,2014-15,74.0,1,0.27728504557772854,0.2756308731918488,0.5499999999999999,30.08888888888889,29.0,82
201177,2010-11,72.0,1,0.6626016260162602,0.578397212543554,0.05,12.476190476190476,24.0,82
201177,2011-12,50.0,1,0.40243902439024387,0.29442508710801396,0.15,22.180555555555557,25.0,66
201177,2012-13,41.0,1,0.284060113328406,0.2430577552528772,0.25,14.36,26.0,82
201177,2013-14,78.0,1,0.18243409706824343,0.19121528877626442,0.35,16.70731707317073,27.0,82
201177,2014-15,17.0,1,0.1580438531658044,0.11477140745433433,0.44999999999999996,30.256410256410255,28.0,82
201177,2015-16,42.0,1,0.34146341463414637,0.4930313588850175,0.5499999999999999,17.41176470588235,29.0,82
201177,2016-17,22.0,1,0.44308943089430897,0.5121951219512195,0.65,14.166666666666666,30.0,82
201177,2017-18,2.0,1,0.6707317073170732,0.6707317073170732,0.75,17.318181818181817,31.0,82
201178,2010-11,53.0,1,0.6788617886178862,0.5696864111498258,0.05,8.326530612244898,24.0,82
201178,2011-12,3.0,1,0.5,0.4233449477351917,0.15,8.60377358490566,25.0,66
201187,2010-11,52.0,1,0.1869918699186992,0.24738675958188155,0.15,5.853658536585366,25.0,82
201187,2011-12,64.0,1,0.2601626016260163,0.32229965156794427,0.25,14.615384615384615,26.0,66
201187,2012-13,15.0,1,0.2580684897758068,0.17585260268187097,0.35,17.609375,27.0,82
201188,2010-11,81.0,1,0.07926829268292684,0.10569105691056913,0.25,35.78260869565217,26.0,82
201188,2011-12,65.0,1,0.05691056910569107,0.05226480836236935,0.35,31.925925925925927,27.0,66
201188,2012-13,80.0,1,0.061961074156196116,0.034790412839193326,0.44999999999999996,36.46153846153846,28.0,82
201188,2013-14,59.0,1,0.017245627001724568,0.02000844683771514,0.5499999999999999,34.95,29.0,82
201188,2014-15,81.0,1,0.10667652131066767,0.16941188892408407,0.65,33.389830508474574,30.0,82
201188,2015-16,52.0,1,0.10569105691056913,0.09059233449477354,0.75,33.17283950617284,31.0,82
201188,2016-17,74.0,1,0.21951219512195122,0.25261324041811845,0.85,34.44230769230769,32.0,82
201188,2017-18,73.0,1,0.15853658536585366,0.16202090592334492,0.85,34.2027027027027,33.0,82
201188,2018-19,53.0,1,0.19105691056910568,0.14285714285714285,0.85,32.986301369863014,34.0,82
201188,2019-20,44.0,1,0.08130081300813008,0.0662020905923345,0.85,33.735849056603776,35.0,72
201188,2020-21,52.0,1,0.17841011743450766,0.2483546264034069,0.85,26.386363636363637,36.0,72
201189,2010-11,41.0,1,0.3943089430894309,0.47560975609756095,0.25,6.25,26.0,82
201189,2011-12,49.0,1,0.47560975609756095,0.5052264808362369,0.35,12.951219512195122,27.0,66
201189,2012-13,42.0,1,0.4557772850455777,0.3771513039805723,0.44999999999999996,16.591836734693878,28.0,82
201189,2013-14,4.0,1,0.4151268785415127,0.4237672896209482,0.5499999999999999,12.214285714285714,29.0,82
201196,2010-11,81.0,1,0.2764227642276423,0.12369337979094078,0.15,21.121951219512194,25.0,82
201196,2011-12,41.0,1,0.016260162601626032,0.012195121951219523,0.25,26.333333333333332,26.0,66
201196,2012-13,61.0,1,0.0141660507514166,0.020800337873508594,0.35,24.536585365853657,27.0,82
201196,2013-14,55.0,1,0.09953190440995319,0.15674163235138844,0.44999999999999996,27.081967213114755,28.0,82
201196,2014-15,36.0,1,0.09546686375954667,0.0774997360363214,0.5499999999999999,23.727272727272727,29.0,82
201196,2015-16,82.0,0,0.15853658536585366,0.16202090592334492,0.65,17.833333333333332,30.0,82
201196,2016-17,50.0,1,0.07317073170731707,0.0627177700348432,0.75,20.329268292682926,31.0,82
201196,2017-18,13.0,1,0.2032520325203252,0.25435540069686413,0.85,16.22,32.0,82
201202,2010-11,75.0,1,0.3130081300813008,0.17421602787456444,0.44999999999999996,16.525,28.0,82
201202,2011-12,64.0,1,0.10569105691056908,0.08536585365853656,0.5499999999999999,19.506666666666668,29.0,66
201202,2012-13,62.0,1,0.046686375954668624,0.045190581775947605,0.65,21.078125,30.0,82
201202,2013-14,12.0,1,0.11985710766198569,0.16022595290887973,0.75,9.129032258064516,31.0,82
201202,2014-15,49.0,1,0.29058881497905886,0.4154788301129764,0.85,3.0833333333333335,32.0,82
201202,2015-16,19.0,1,0.4146341463414634,0.4355400696864112,0.85,8.285714285714286,33.0,82
201202,2016-17,19.0,1,0.5894308943089431,0.6393728222996515,0.85,5.052631578947368,34.0,82
201203,2013-14,3.0,1,0.7317073170731707,0.7317073170731707,0.5499999999999999,7.2272727272727275,29.0,82
201208,2011-12,5.0,1,0.8902439024390244,0.8902439024390244,0.35,7.888888888888889,27.0,66
201228,2010-11,82.0,0,0.2926829268292683,0.2229965156794425,0.35,27.50769230769231,27.0,82
201228,2011-12,49.0,1,0.08943089430894309,0.06794425087108014,0.44999999999999996,13.304878048780488,28.0,66
201228,2012-13,80.0,1,0.1549642769154964,0.17680287192482314,0.5499999999999999,23.653061224489797,29.0,82
201228,2013-14,63.0,1,0.09398866715939887,0.08753035582303877,0.65,19.0125,30.0,82
201228,2014-15,57.0,1,0.17122443951712243,0.17616935909618836,0.75,18.936507936507937,31.0,82
201228,2015-16,33.0,1,0.1869918699186992,0.24390243902439027,0.85,24.94736842105263,32.0,82
201228,2016-17,62.0,1,0.37804878048780494,0.4616724738675958,0.85,19.87878787878788,33.0,82
201229,2010-11,65.0,1,0.6036585365853658,0.548780487804878,0.25,2.0,26.0,82
201229,2011-12,51.0,1,0.47154471544715443,0.35365853658536583,0.35,20.953846153846154,27.0,66
201229,2012-13,62.0,1,0.29120473022912047,0.251821349382325,0.44999999999999996,17.294117647058822,28.0,82
201229,2013-14,64.0,1,0.2261640798226164,0.23392461197339245,0.5499999999999999,15.53225806451613,29.0,82
201229,2014-15,24.0,1,0.2302291204730229,0.22758948368704465,0.65,20.28125,30.0,82
201229,2015-16,72.0,1,0.17886178861788615,0.13937282229965153,0.75,11.333333333333334,31.0,82
201229,2016-17,65.0,1,0.1382113821138211,0.1219512195121951,0.85,18.625,32.0,82
201229,2017-18,79.0,1,0.13414634146341461,0.16376306620209055,0.85,22.723076923076924,33.0,82
201229,2018-19,65.0,1,0.12195121951219512,0.0975609756097561,0.85,22.240506329113924,34.0,82
201229,2019-20,33.0,1,0.15040650406504064,0.15853658536585363,0.85,16.6,35.0,72
201229,2020-21,11.0,1,0.1600045167118338,0.1993805652342238,0.85,15.854545454545455,36.0,72
201234,2010-11,7.0,1,0.9512195121951219,0.9512195121951219,0.25,3.5,26.0,82
201234,2011-12,11.0,1,0.9268292682926829,0.9186991869918698,0.35,11.571428571428571,27.0,66
201238,2010-11,6.0,1,0.3658536585365854,0.43205574912891986,0.35,3.641025641025641,27.0,82
201274,2012-13,69.0,1,0.1515151515151515,0.1515151515151515,0.5499999999999999,16.678571428571427,29.0,82
201281,2018-19,4.0,1,0.975609756097561,0.975609756097561,0.85,32.0,33.0,82
201336,2011-12,4.0,1,0.9085365853658536,0.9268292682926829,0.44999999999999996,6.333333333333333,28.0,66
201563,2010-11,73.0,1,0.030487804878048808,0.03658536585365857,0.05,29.846153846153847,22.0,82
201563,2011-12,47.0,1,0.05691056910569107,0.07839721254355402,0.05,32.342465753424655,23.0,66
201563,2012-13,75.0,1,0.1488051244148805,0.20282969063456865,0.05,23.127659574468087,24.0,82
201563,2013-14,55.0,1,0.1610002463661,0.1467110125646711,0.15,20.72,25.0,82
201563,2014-15,24.0,1,0.23417097807341705,0.25366909513250974,0.25,15.10909090909091,26.0,82
201563,2015-16,20.0,1,0.3739837398373984,0.5104529616724738,0.35,21.041666666666668,27.0,82
201563,2016-17,56.0,1,0.5975609756097561,0.6811846689895471,0.44999999999999996,18.15,28.0,82
201563,2017-18,74.0,1,0.5934959349593496,0.4982578397212543,0.5499999999999999,16.696428571428573,29.0,82
201563,2018-19,26.0,1,0.39024390243902435,0.2543554006968641,0.65,22.33783783783784,30.0,82
201564,2010-11,71.0,1,0.0,0.0,0.05,37.96341463414634,23.0,82
201564,2011-12,66.0,0,0.044715447154471545,0.07665505226480837,0.05,26.323943661971832,24.0,66
201564,2012-13,82.0,0,0.044715447154471545,0.038327526132404185,0.15,26.833333333333332,25.0,82
201564,2013-14,52.0,1,0.044715447154471545,0.019163763066202093,0.25,35.52439024390244,26.0,82
201564,2014-15,71.0,1,0.12195121951219512,0.20905923344947736,0.35,25.884615384615383,27.0,82
201564,2015-16,41.0,1,0.16666666666666666,0.18118466898954705,0.44999999999999996,23.901408450704224,28.0,82
201565,2010-11,81.0,1,0.030487804878048808,0.03658536585365857,0.05,36.80769230769231,22.0,82
201565,2011-12,39.0,1,0.024390243902439046,0.0226480836236934,0.05,37.358024691358025,23.0,66
201565,2013-14,10.0,1,0.1566888396156689,0.24421919543870763,0.15,35.256410256410255,25.0,82
201565,2014-15,51.0,1,0.43311160384331115,0.6203674374406081,0.25,31.1,26.0,82
201565,2015-16,66.0,1,0.5550628233555063,0.5253405131453912,0.35,30.0,27.0,82
201565,2016-17,64.0,1,0.48373983739837395,0.34494773519163763,0.44999999999999996,31.772727272727273,28.0,82
201565,2017-18,16.0,1,0.26422764227642276,0.23519163763066198,0.5499999999999999,32.53125,29.0,82
201565,2018-19,51.0,1,0.36991869918699183,0.4878048780487804,0.65,19.25,30.0,82
201565,2019-20,50.0,1,0.43089430894308944,0.445993031358885,0.75,27.294117647058822,31.0,72
201565,2020-21,15.0,1,0.45957542908762417,0.3819202477739063,0.85,25.96,32.0,72
201565,2021-22,26.0,1,0.32971996386630537,0.3159117305458769,0.85,22.8,33.0,82
201565,2022-23,27.0,1,0.4313459801264679,0.5211962833914053,0.85,24.46153846153846,34.0,82
201565,2023-24,24.0,1,0.5530713640469738,0.6220480061943476,0.85,12.518518518518519,35.0,82
201566,2010-11,82.0,0,0.0,0.0,0.05,34.30487804878049,22.0,82
201566,2011-12,66.0,0,0.0,0.0,0.05,34.71951219512195,23.0,66
201566,2012-13,82.0,0,0.0,0.0,0.05,35.31818181818182,24.0,82
201566,2013-14,46.0,1,0.0,0.0,0.15,34.890243902439025,25.0,82
201566,2014-15,67.0,1,0.14634146341463414,0.2508710801393728,0.25,30.695652173913043,26.0,82
201566,2015-16,80.0,1,0.2073170731707317,0.2299651567944251,0.35,34.35820895522388,27.0,82
201566,2016-17,81.0,1,0.21544715447154472,0.12891986062717772,0.44999999999999996,34.375,28.0,82
201566,2017-18,80.0,1,0.0731707317073171,0.040069686411149844,0.5499999999999999,34.592592592592595,29.0,82
201566,2018-19,73.0,1,0.020325203252032537,0.020905923344947754,0.65,36.425,30.0,82
201566,2019-20,57.0,1,0.04878048780487806,0.07142857142857142,0.75,36.013698630136986,31.0,72
201566,2020-21,65.0,1,0.114159891598916,0.15389082462253195,0.85,35.94736842105263,32.0,72
201566,2021-22,78.0,1,0.1384372177055104,0.13075880758807587,0.85,36.44615384615385,33.0,82
201566,2022-23,52.0,1,0.1181120144534779,0.08541424699961288,0.85,34.333333333333336,34.0,82
201566,2023-24,68.0,1,0.08525293586269196,0.09054394115369725,0.85,29.123287671232877,35.0,82
201566,2024-25,75.0,1,0.10975609756097564,0.1358885017421603,0.85,22.485294117647058,36.0,82
201566,2025-26,64.0,1,0.12195121951219512,0.11324041811846688,0.85,27.893333333333334,37.0,82
201567,2010-11,73.0,1,0.1402439024390244,0.1829268292682927,0.05,28.566666666666666,22.0,82
201567,2011-12,55.0,1,0.13008130081300814,0.14111498257839722,0.05,35.76712328767123,23.0,66
201567,2012-13,18.0,1,0.18157181571815717,0.164924506387921,0.05,39.0,24.0,82
201567,2013-14,77.0,1,0.3523035230352303,0.5092915214866435,0.15,34.333333333333336,25.0,82
201567,2014-15,75.0,1,0.3360433604336044,0.28164924506387923,0.25,36.324675324675326,26.0,82
201567,2015-16,77.0,1,0.3089430894308943,0.17770034843205576,0.35,33.76,27.0,82
201567,2016-17,60.0,1,0.0691056910569106,0.06794425087108016,0.44999999999999996,31.48051948051948,28.0,82
201567,2017-18,59.0,1,0.13821138211382114,0.1829268292682927,0.5499999999999999,31.416666666666668,29.0,82
201567,2018-19,22.0,1,0.20325203252032523,0.24564459930313592,0.65,27.983050847457626,30.0,82
201567,2019-20,56.0,1,0.4268292682926829,0.5365853658536585,0.75,27.181818181818183,31.0,72
201567,2020-21,25.0,1,0.41147244805781397,0.3761130468447541,0.85,31.785714285714285,32.0,72
201567,2021-22,74.0,1,0.5355691056910569,0.5410375532326751,0.85,24.88,33.0,82
