season,group_name,min_together,net_rating,usage_clash,playmaking_spacing_synergy,post_creator_synergy,onball_offball_shooter_synergy,drive_interior_synergy
2018-19,D. Jordan - W. Matthews,1094.0,-2.0,0.0,19.035433454423625,5.484026384273728,0.6930729015902475,57.460860593835406
2018-19,W. Matthews - H. Barnes,998.0,-2.8,0.0,28.60545533534107,6.724074356230894,38.67297044861487,34.07280313066943
2018-19,D. Jordan - D. Smith Jr.,833.0,-3.4,0.0,13.623031181038694,4.8113886012914024,0.7380821257478434,200.56479107032484
2018-19,E. Kanter - T. Hardaway Jr.,764.0,-9.9,5.004326897930049,23.348137566837508,12.655076506270497,12.119981384715,61.4698209035176
2018-19,H. Barnes - D. Smith Jr.,735.0,-2.7,0.0,45.82151986353084,10.416140892473985,38.420291934266096,86.98699081932811
2018-19,M. Gasol - S. Mack,734.0,-7.8,0.0,40.67113584919077,16.225107746275793,32.176739445605406,107.5016848317736
2018-19,T. Harris - J. Butler,637.0,4.3,1.6221592780191791,30.73055819813334,7.06347157586198,32.20839739798935,122.66211143393411
2018-19,J. Holiday - J. Parker,632.0,-11.9,0.0,28.590347066660613,2.5698151594359993,31.638830669169298,60.1181612595751
2018-19,W. Matthews - D. Smith Jr.,615.0,-3.9,0.0,55.41859199525058,7.720362752075016,40.03253047353379,55.328170370173055
2018-19,M. Muscala - L. Shamet,608.0,-0.8,0.0,33.06782152891206,0.38658424449267703,22.49127309625344,18.42057404313397
2018-19,W. Chandler - J. Butler,585.0,8.7,0.0,28.94055013309672,2.9394479988791855,26.467136786064536,73.25419137906877
2018-19,G. Temple - S. Mack,510.0,-8.1,0.0,31.617766814779777,0.20113731063322188,22.629729675572182,49.07648537774343
2018-19,S. Mack - J. Green,469.0,-15.2,0.0,29.34281838776302,7.2894632018375844,27.05121613535505,101.25273610713853
2018-19,M. Gasol - J. Green,466.0,-11.9,0.0,29.132638432268706,11.00050662383719,13.74093197227582,27.822185812376716
2018-19,J. Holiday - D. Wright,440.0,-2.3,0.0,40.943271783903356,0.07260691180716228,19.47943902052235,70.90855416444717
2018-19,J. Butler - M. Muscala,438.0,7.9,0.0,37.2394321578632,2.0628018544930806,41.49038446038526,69.88411170412213
2018-19,A. Rivers - K. Oubre Jr.,437.0,-3.8,0.0,27.713444337415716,0.05515343332874639,22.142947571212332,65.44631897619375
2018-19,J. Butler - L. Shamet,428.0,4.4,0.0,41.713322344610745,1.5019284446216636,41.060610509045375,38.07156553740187
2018-19,G. Temple - J. Green,417.0,-11.2,0.0,14.75420402535763,2.5760573452109226,14.32995581819956,28.184716592136905
2018-19,M. Morris - O. Porter Jr.,416.0,1.3,0.0,26.99581192731704,8.174916042318035,39.71019508831207,33.99302174770272
2018-19,I. Zubac - L. Shamet,402.0,7.4,0.0,17.269127768419008,4.049398646995798,2.423409344125178,28.27310901479374
2018-19,J. Valanciunas - J. Holiday,390.0,-5.3,0.0,18.024928302388304,7.3497672662299225,13.660178107520576,49.47719335624984
2018-19,T. Ariza - B. Portis,386.0,-1.7,0.0,33.741033951437224,8.813984379150948,21.23287816800383,71.49885765899793
2018-19,J. Holiday - C. Payne,369.0,-22.7,0.0,42.97741172211376,0.07400990419053283,29.267426074139202,52.74671907526409
2018-19,A. Burks - R. Hood,366.0,-16.6,0.0,25.580673678144358,2.4108848869039043,28.181760553234405,59.618862988042075
2018-19,T. Hardaway Jr. - T. Burke,366.0,-9.1,9.523526540009726,56.63337287311619,2.04806222654351,64.68841225085075,63.98948371414682
2018-19,C. Miles - D. Wright,363.0,-8.1,0.0,50.2231549781265,0.22087073405049248,24.603931043866556,70.18612878353696
2018-19,E. Kanter - T. Burke,358.0,-0.4,4.267889958267243,16.7633923123856,21.426918852959123,12.880048810250152,136.55592922513728
2018-19,T. Ariza - I. Canaan,354.0,-18.3,0.0,53.28179222490665,1.3283549308148475,21.519877004173075,49.259828684383926
2018-19,T. Harris - M. Scott,348.0,-4.4,0.0,27.266210038311712,3.6114379768841958,38.46919770773639,70.20512861788093
2018-19,K. Faried - A. Rivers,344.0,1.2,0.0,9.405845633656284,1.172768060342025,4.323265491904545,68.42785616750115
2018-19,E. Kanter - R. Hood,326.0,-3.1,0.0,13.224715700598239,11.360891270526556,9.933992065433582,60.282314309776844
2018-19,M. Morris - K. Oubre Jr.,325.0,-13.4,0.0,23.056651967870017,4.468102391451521,24.427804512103634,59.74156953872614
2018-19,J. Butler - M. Scott,323.0,5.3,0.0,33.5716116003226,3.440268042724227,37.70571164425327,75.31030141692838
2018-19,W. Selden - T. Luwawu-Cabarrot,320.0,-21.8,0.0,23.112014135376775,0.1050056560204676,26.96491397551239,60.03092581108581
2018-19,T. Ariza - O. Porter Jr.,314.0,3.4,0.0,38.19870587271686,2.158407732000983,34.54140388238185,57.21254812023918
2018-19,M. Morris - A. Rivers,312.0,-3.8,0.0,30.033994571669332,8.39668713541497,23.11954897369168,53.10125279912848
2018-19,R. Covington - D. Saric,310.0,-2.1,0.0,23.140783057193815,1.415630064305113,18.250812138792487,34.48447131429586
2018-19,R. Covington - D. Saric,309.0,0.1,0.0,23.140783057193815,1.415630064305113,18.250812138792487,34.48447131429586
2018-19,G. Monroe - D. Wright,304.0,-4.9,0.0,8.38303886925795,14.196466431095406,2.335865724381626,121.74328621908127
2019-20,R. Covington - A. Wiggins,999.0,-2.0,0.0,40.59318903622564,0.77511747098875,50.18363660025227,138.5033137554645
2019-20,G. Robinson III - W. Cauley-Stein,748.0,-12.1,0.0,9.18531554550178,2.361484696632677,7.102975538499074,40.52029917692659
2019-20,A. Burks - G. Robinson III,733.0,-11.1,0.0,27.358098781731982,1.0288918881302822,39.77306326540776,55.857204329633376
2019-20,G. Robinson III - D. Russell,703.0,-7.8,0.0,48.73658297317057,0.7151490472268238,66.72625470833758,56.93605915615485
2019-20,R. Covington - S. Napier,614.0,-3.0,0.0,66.22788086693467,0.0,45.70001336987766,112.99537014556019
2019-20,S. Napier - A. Wiggins,563.0,-8.1,0.0,69.98857682209126,3.666640936986948,39.09636517328825,117.45109103078792
2019-20,G. Dieng - A. Wiggins,521.0,-6.6,0.0,34.621042375337304,4.779034845795451,40.35067907948312,166.93742577394846
2019-20,M. Morris - A. Drummond,514.0,-6.7,0.0,21.696776067383094,11.868138251524831,4.575079872204473,65.43711879175137
2019-20,J. Teague - R. Covington,501.0,-3.1,0.0,65.50736822725285,0.10936121573831861,31.266537278397013,152.24033998941366
2019-20,G. Dieng - R. Covington,499.0,3.2,0.0,26.765955903900927,1.363423040007651,15.93168675645304,53.45202039733816
2019-20,D. Russell - W. Cauley-Stein,491.0,-5.2,0.0,24.779375758077997,8.457777409463827,12.901059990808893,101.51692444457838
2019-20,A. Burks - W. Cauley-Stein,485.0,-2.8,0.0,14.318964648065782,5.398490129086374,7.914193264724255,92.878951509715
2019-20,J. Teague - A. Wiggins,467.0,-2.6,0.0,60.01862450286158,4.24289455815307,22.801629644000386,134.56261519061013
2019-20,A. Burks - D. Russell,443.0,-10.0,17.789979588567356,85.10583601119518,3.477633178472818,68.27132316217005,89.94521141758625
2019-20,A. Wiggins - T. Graham,372.0,-3.9,0.0,29.109160277496784,0.9117718416385303,29.80856057083597,80.76272357269293
2019-20,G. Dieng - S. Napier,366.0,-6.7,0.0,50.36908635582681,6.449580766830381,36.39298748696559,136.73666718108242
2019-20,R. Covington - T. Graham,357.0,-4.6,0.0,20.994271316841562,0.0,9.948777825518203,47.66535181811267
2019-20,J. Teague - T. Graham,343.0,-12.3,0.0,40.236284388289896,0.12864176180980783,18.522507896733664,83.00061762162736
2019-20,M. Beasley - J. Hernangomez,338.0,-6.2,0.0,26.62548869093311,0.38559722941249974,29.02775943017298,52.51063070139422
2019-20,J. Teague - K. Bates-Diop,334.0,-7.2,0.0,41.92305658381808,0.4735589635113697,20.165520888418826,116.01242728714965
2020-21,N. Vucevic - E. Fournier,718.0,-4.9,8.179490091511484,61.15259805719096,18.489095886110636,81.97009335171772,105.25715631101723
2020-21,N. Vucevic - A. Gordon,528.0,-3.1,0.0,47.13347972939705,23.19065789603254,51.2791553012772,86.52357928528522
2020-21,B. Griffin - D. Wright,456.0,-2.3,0.0,50.63758990898733,11.547893946433424,14.756544487477807,102.97163589534989
2020-21,D. Wright - T. Davis,396.0,-7.3,0.0,61.09594364828759,0.05729772573284072,20.932308911701167,108.48737583575162
2020-21,P. Tucker - V. Oladipo,396.0,-2.8,0.0,28.80353982300885,0.0,24.334513274336285,67.35752212389382
2020-21,R. Hood - G. Trent Jr.,393.0,-2.1,0.0,24.235468308454255,0.9960512827152108,46.084531974017324,23.074679600726427
2020-21,N. Vucevic - K. Birch,371.0,-19.2,0.0,19.18608436775436,11.000194981075694,11.281769937929166,32.307477357126224
2020-21,M. Harkless - D. Wright,368.0,-4.0,0.0,29.69516605209803,0.843219786343534,9.309031194792569,80.66098338886188
2020-21,N. Vucevic - G. Clark,340.0,-13.2,0.0,36.03094571995686,7.8405201381617,20.819999062250915,25.62727599518622
2020-21,N. Bjelica - C. Joseph,336.0,-1.7,0.0,40.99172216604484,4.4918721015377105,15.787830816974092,97.40222462428956
2020-21,E. Fournier - A. Gordon,328.0,-9.5,0.0,52.73904879090203,4.618116038511159,39.80549752762768,75.5737694380805
2020-21,N. Vucevic - D. Theis,321.0,-11.2,0.0,30.479451194792016,11.947966932932676,19.201350944416127,32.946891157251585
2020-21,G. Harris - W. Carter Jr.,310.0,-13.1,0.0,16.269381818181817,4.628945454545454,12.853527272727273,64.73890909090909
2021-22,J. Holiday - D. Sabonis,883.0,-3.3,0.0,50.641241471981125,3.5867659349002854,10.518132111234316,36.39918502455305
2021-22,B. Hield - T. Haliburton,882.0,-5.6,0.0,103.70782076750523,0.0,55.60688417906137,80.57742829871368
2021-22,R. Covington - N. Powell,852.0,-6.4,0.0,25.576174112256588,0.04400893931579853,27.886539453326456,78.6679443531727
2021-22,D. Sabonis - C. LeVert,836.0,1.4,2.4647593384673687,38.752379750031565,8.251003661153895,19.6788789294281,184.3124100492362
2021-22,C. McCollum - R. Covington,760.0,-3.4,0.0,46.69530387138634,0.1554597220859456,62.12248401418077,101.33172034114236
2021-22,B. Hield - T. Haliburton,745.0,-2.3,0.0,103.70782076750523,0.0,55.60688417906137,80.57742829871368
2021-22,C. McCollum - N. Powell,669.0,-8.7,5.775753846153838,51.68360528360529,0.07956487956487958,59.51080031080031,77.71416731416733
2021-22,J. Holiday - C. LeVert,640.0,-4.5,0.0,53.90909200155129,0.09061303414484932,60.7302005211036,68.9423606976452
2021-22,J. Hart - N. Alexander-Walker,618.0,-6.9,0.0,53.77282044602275,0.15400330438001741,27.914579719881807,108.46126951263822
2021-22,D. Schroder - J. Richardson,575.0,2.5,0.0,44.75977149075082,0.260892274211099,38.81562329885683,76.56611816233
2021-22,J. Holiday - T. Craig,573.0,-7.3,0.0,29.139128813769958,0.05052982480508514,23.71743651788684,23.66216952200628
2021-22,S. Dinwiddie - M. Harrell,550.0,1.5,0.0,21.43431871067827,11.651838474375749,5.923237250554324,94.9465140564856
2021-22,J. Harden - D. Bembry,529.0,2.9,0.0,27.96694214876033,0.20669856459330146,10.186167899086557,104.96267942583731
2021-22,N. Powell - L. Nance Jr.,448.0,-7.3,0.0,23.25897435897436,0.5743589743589745,12.959829059829058,64.46837606837607
2021-22,M. Bagley III - T. Haliburton,446.0,-12.5,0.0,31.449993586678946,11.863011462353805,23.987966277591855,111.28478643640901
2021-22,D. Sabonis - T. Craig,423.0,-6.1,0.0,33.057911633015124,3.4093097913322628,6.206175551237644,47.718171834079584
2021-22,T. Lyles - J. Jackson,401.0,-3.9,0.0,23.102484939759037,2.2791415662650603,20.443147590361445,80.93087349397591
2021-22,C. LeVert - T. Craig,396.0,-10.0,0.0,37.101562896004054,0.19616456872518373,40.631156543043,112.98166765227676
2021-22,T. Thompson - B. Hield,371.0,-2.1,0.0,14.488016635225518,1.9881881323958153,3.7199665580517918,56.11726119019036
2021-22,A. Drummond - S. Curry,369.0,-0.2,0.0,20.997634481395753,4.568561885997264,1.6533038018521091,73.92490994789598
2021-22,B. Hield - J. Smith,369.0,4.4,0.0,25.32533013205282,1.799410673360253,34.63612977658596,68.10483154300681
2021-22,T. Haliburton - J. Smith,368.0,-4.2,0.0,44.74983368524571,4.5774448268880334,37.51869956324299,124.12362247996992
2021-22,S. Dinwiddie - A. Holiday,355.0,-12.9,0.0,55.187299917284726,0.09808565577419642,23.884818805093047,111.0707871875687
2021-22,M. Harrell - A. Holiday,338.0,-0.3,0.0,13.572690571176034,9.947320895344115,4.880781634456893,105.01110819139531
2021-22,B. Hield - M. Bagley III,330.0,0.0,0.0,21.716799808928805,4.6633941534729075,24.150996524264155,66.58358421902793
2021-22,J. Holiday - T. Lyles,328.0,-12.1,0.0,28.371657754010695,1.8376276130286824,23.898183033543994,41.22274550315994
2021-22,J. Holiday - D. Sabonis,327.0,-7.7,0.0,50.641241471981125,3.5867659349002854,10.518132111234316,36.39918502455305
2021-22,C. McCollum - L. Nance Jr.,325.0,1.1,0.0,34.880107584722964,1.375126412049489,29.034513179128563,83.67647122108662
2021-22,D. Eubanks - K. Johnson,324.0,-25.2,0.0,15.327295388450354,2.1731616119651016,8.783880348982136,83.6360614873286
2021-22,A. Drummond - S. Curry,322.0,7.5,0.0,20.997634481395753,4.568561885997264,1.6533038018521091,73.92490994789598
2021-22,D. Schroder - R. Langford,317.0,0.8,0.0,27.811315801730014,0.27070534289089393,23.04078083662883,74.13520653028037
2021-22,D. White - D. Eubanks,311.0,-5.1,0.0,18.83249889051431,3.118631141208764,7.914922993474581,111.22360328079027
2021-22,D. Cousins - B. Forbes,302.0,4.9,0.0,42.299888727656054,3.584140762768664,34.78303194362202,73.84735516700611
2022-23,S. Dinwiddie - D. Finney-Smith,911.0,-1.9,0.0,52.80800069412416,0.3314260141290797,34.20600545252784,68.19090240705815
2022-23,K. Durant - K. Irving,801.0,4.5,37.6182931457889,66.64783536058107,7.600737879748659,68.27866489882976,128.7871101631406
2022-23,M. Plumlee - J. McDaniels,789.0,-4.6,0.0,18.756644681746575,1.8825942630078152,1.4635066707168554,68.9257193519664
2022-23,S. Dinwiddie - M. Bridges,741.0,3.5,0.0,58.00894828264188,2.1840834512504372,45.08903609347085,84.740254948648
2022-23,M. Conley - J. Vanderbilt,691.0,-3.3,0.0,35.72035754752612,0.0,10.080725166813547,93.15628855596121
2022-23,S. Dinwiddie - D. Finney-Smith,636.0,1.5,0.0,52.80800069412416,0.3314260141290797,34.20600545252784,68.19090240705815
