held_out_season,comparable_name,x,y_actual,pred_bayes_loso,pred_fixed_current,beta_mu_fold,alpha_mu_fold
2013-14,CLE 2013-14,-6.661845339308385,-3.3,-1.1360938783455823,-1.398987521254761,0.1698494146676972,-0.0045833468573265096
2013-14,DAL 2013-14,16.666798546233608,2.4,2.8262626306048784,3.5000276947090576,0.1698494146676972,-0.0045833468573265096
2013-14,DEN 2013-14,5.820080019838414,-2.1,0.9839538378313877,1.222216804166067,0.1698494146676972,-0.0045833468573265096
2013-14,DET 2013-14,-0.3931835095437321,-3.7,-0.07136533581032034,-0.08256853700418373,0.1698494146676972,-0.0045833468573265096
2013-14,GSW 2013-14,14.22191708136998,4.8,2.411000944865889,2.9866025870876958,0.1698494146676972,-0.0045833468573265096
2013-14,HOU 2013-14,18.144252665230557,4.6,3.0772073479148885,3.8102930596984166,0.1698494146676972,-0.0045833468573265096
2013-14,IND 2013-14,13.975886260402646,4.4,2.3692127539343746,2.9349361146845556,0.1698494146676972,-0.0045833468573265096
2013-14,LAC 2013-14,34.2426062864493,7.0,5.811503287592497,7.190947320154353,0.1698494146676972,-0.0045833468573265096
2013-14,LAL 2013-14,0.2553756479294833,-6.3,0.03879205746388015,0.05362888606519149,0.1698494146676972,-0.0045833468573265096
2013-14,MEM 2013-14,-1.4669455488886598,1.6,-0.2537431896854492,-0.30805856526661857,0.1698494146676972,-0.0045833468573265096
2013-14,MIA 2013-14,19.98312147512432,4.8,3.3895381389260293,4.196455509776107,0.1698494146676972,-0.0045833468573265096
2013-14,MIL 2013-14,-18.91804247642382,-8.2,-3.2178017881365455,-3.9727889200490023,0.1698494146676972,-0.0045833468573265096
2013-14,MIN 2013-14,1.8289583327581769,2.7,0.3060641554132572,0.38408124987921716,0.1698494146676972,-0.0045833468573265096
2013-14,NOP 2013-14,11.816723934720144,-2.7,2.0024802967446576,2.4815120262912305,0.1698494146676972,-0.0045833468573265096
2013-14,NYK 2013-14,-9.804498405551143,-0.8,-1.6698716621505587,-2.05894466516574,0.1698494146676972,-0.0045833468573265096
2013-14,OKC 2013-14,15.453027872969033,6.3,2.6201043922100737,3.2451358533234966,0.1698494146676972,-0.0045833468573265096
2013-14,ORL 2013-14,-31.46213510928314,-5.4,-5.348408579365073,-6.607048372949459,0.1698494146676972,-0.0045833468573265096
2013-14,PHI 2013-14,-52.17782235231572,-10.5,-8.86695593203324,-10.957342693986302,0.1698494146676972,-0.0045833468573265096
2013-14,PHX 2013-14,-4.432653276541487,2.6,-0.7574669113027482,-0.9308571880737122,0.1698494146676972,-0.0045833468573265096
2013-14,POR 2013-14,13.261408898788844,4.0,2.2478591922709494,2.784895868745657,0.1698494146676972,-0.0045833468573265096
2013-14,SAC 2013-14,-22.57511570704814,-2.9,-3.8389535357549907,-4.740774298480109,0.1698494146676972,-0.0045833468573265096
2013-14,SAS 2013-14,26.089812297897826,7.7,4.426756000730708,5.478860582558543,0.1698494146676972,-0.0045833468573265096
2013-14,TOR 2013-14,1.2232032550194702,3.2,0.20317701002735247,0.25687268355408877,0.1698494146676972,-0.0045833468573265096
2013-14,UTA 2013-14,-23.99545283971017,-7.2,-4.080196966368431,-5.0390450963391356,0.1698494146676972,-0.0045833468573265096
2013-14,WAS 2013-14,-7.371114427904118,1.3,-1.2565628178854586,-1.5479340298598647,0.1698494146676972,-0.0045833468573265096
2014-15,ATL 2014-15,7.155194287438292,5.4,1.2128156413536824,1.5025908003620412,0.17088083357174236,-0.009869922851542003
2014-15,BOS 2014-15,-2.4132855220760234,0.2,-0.4222541645105103,-0.5067899596359648,0.17088083357174236,-0.009869922851542003
2014-15,BKN 2014-15,-5.0643297882474485,-2.9,-0.8752668185494714,-1.063509255531964,0.17088083357174236,-0.009869922851542003
2014-15,CHA 2014-15,3.793576611018011,-3.2,0.6383796106574812,0.7966510883137823,0.17088083357174236,-0.009869922851542003
2014-15,CHI 2014-15,1.7512506984850802,3.0,0.28938525629868456,0.3677626466818668,0.17088083357174236,-0.009869922851542003
2014-15,CLE 2014-15,20.006949092021895,4.5,3.4089342152205733,4.201459309324598,0.17088083357174236,-0.009869922851542003
2014-15,DAL 2014-15,12.620635905032088,2.9,2.1467548608058022,2.6503335400567383,0.17088083357174236,-0.009869922851542003
2014-15,DEN 2014-15,8.200468882063205,-3.5,1.3914330353945528,1.7220984652332731,0.17088083357174236,-0.009869922851542003
2014-15,DET 2014-15,20.37060859546446,-1.0,3.471076654305125,4.2778278050475365,0.17088083357174236,-0.009869922851542003
2014-15,GSW 2014-15,25.488920273734465,10.1,4.3456980203678865,5.352673257484238,0.17088083357174236,-0.009869922851542003
2014-15,HOU 2014-15,15.004181202793518,3.4,2.5540570681432824,3.1508780525866387,0.17088083357174236,-0.009869922851542003
2014-15,IND 2014-15,-5.876145449756052,0.3,-1.013990555494657,-1.2339905444487709,0.17088083357174236,-0.009869922851542003
2014-15,LAC 2014-15,30.603719385873987,6.6,5.219719156202296,6.426781071033537,0.17088083357174236,-0.009869922851542003
2014-15,LAL 2014-15,-36.43154133738731,-6.8,-6.235322074887675,-7.650623680851335,0.17088083357174236,-0.009869922851542003
2014-15,MEM 2014-15,12.153851146284468,3.2,2.0669902921324246,2.5523087407197385,0.17088083357174236,-0.009869922851542003
2014-15,MIA 2014-15,-0.5693423279853249,-2.6,-0.10715961444535066,-0.11956188887691822,0.17088083357174236,-0.009869922851542003
2014-15,MIL 2014-15,-4.95786996067153,0.4,-0.8570748744713946,-1.0411526917410214,0.17088083357174236,-0.009869922851542003
2014-15,MIN 2014-15,-35.151005854930446,-8.8,-6.016503104227253,-7.3817112295353935,0.17088083357174236,-0.009869922851542003
2014-15,NOP 2014-15,3.8515464535700232,0.8,0.6482855456747917,0.8088247552497049,0.17088083357174236,-0.009869922851542003
2014-15,NYK 2014-15,-16.83319865327364,-9.3,-2.8863409404016727,-3.5349717171874646,0.17088083357174236,-0.009869922851542003
2014-15,OKC 2014-15,7.017524041572216,2.2,1.1892904349820606,1.4736800487301653,0.17088083357174236,-0.009869922851542003
2014-15,ORL 2014-15,-23.048213956890407,-5.7,-3.948367936144841,-4.840124930946986,0.17088083357174236,-0.009869922851542003
2014-15,PHI 2014-15,-53.327070906533066,-9.0,-9.122444251299324,-11.198684890371943,0.17088083357174236,-0.009869922851542003
2014-15,PHX 2014-15,-7.754403327100618,-0.9,-1.334948827237988,-1.6284246986911297,0.17088083357174236,-0.009869922851542003
2014-15,POR 2014-15,17.84608650505703,4.2,3.0396842151260257,3.7476781660619762,0.17088083357174236,-0.009869922851542003
