comparable_name,team_id,season,n_seasons_lookback,half_life_seasons,team_game_score,DiffPointsPG
PHI 2011-12,1610612755,2011-12,2,0.5,67.96749600364315,4.2
PHI 2011-12,1610612755,2011-12,2,1.0,67.12485444070572,4.2
PHI 2011-12,1610612755,2011-12,2,1.5,66.7889256308181,4.2
PHI 2011-12,1610612755,2011-12,2,2.5,66.50682365606204,4.2
PHI 2011-12,1610612755,2011-12,2,4.0,66.34465440943572,4.2
PHI 2011-12,1610612755,2011-12,3,0.5,67.80546722583657,4.2
PHI 2011-12,1610612755,2011-12,3,1.0,66.70376741421602,4.2
PHI 2011-12,1610612755,2011-12,3,1.5,66.24729876438623,4.2
PHI 2011-12,1610612755,2011-12,3,2.5,65.86310359063314,4.2
PHI 2011-12,1610612755,2011-12,3,4.0,65.64356220534795,4.2
PHI 2011-12,1610612755,2011-12,4,0.5,67.78947071837224,4.2
PHI 2011-12,1610612755,2011-12,4,1.0,66.66072409839772,4.2
PHI 2011-12,1610612755,2011-12,4,1.5,66.20955728646925,4.2
PHI 2011-12,1610612755,2011-12,4,2.5,65.84905782979716,4.2
PHI 2011-12,1610612755,2011-12,4,4.0,65.65408864495376,4.2
PHX 2011-12,1610612756,2011-12,1,0.5,71.69055030236352,-0.2
PHX 2011-12,1610612756,2011-12,1,1.0,71.69055030236352,-0.2
PHX 2011-12,1610612756,2011-12,1,1.5,71.69055030236352,-0.2
PHX 2011-12,1610612756,2011-12,1,2.5,71.69055030236352,-0.2
PHX 2011-12,1610612756,2011-12,1,4.0,71.69055030236352,-0.2
PHX 2011-12,1610612756,2011-12,2,0.5,71.36056049178214,-0.2
PHX 2011-12,1610612756,2011-12,2,1.0,71.14056728472788,-0.2
PHX 2011-12,1610612756,2011-12,2,1.5,71.0528644470332,-0.2
PHX 2011-12,1610612756,2011-12,2,2.5,70.97921448615709,-0.2
PHX 2011-12,1610612756,2011-12,2,4.0,70.93687604212577,-0.2
PHX 2011-12,1610612756,2011-12,3,0.5,71.27827650198742,-0.2
PHX 2011-12,1610612756,2011-12,3,1.0,70.92514291635148,-0.2
PHX 2011-12,1610612756,2011-12,3,1.5,70.77477552533159,-0.2
PHX 2011-12,1610612756,2011-12,3,2.5,70.64758497746203,-0.2
PHX 2011-12,1610612756,2011-12,3,4.0,70.57492015276158,-0.2
PHX 2011-12,1610612756,2011-12,4,0.5,71.2932738756076,-0.2
PHX 2011-12,1610612756,2011-12,4,1.0,71.03367027257498,-0.2
PHX 2011-12,1610612756,2011-12,4,1.5,70.97003524385897,-0.2
PHX 2011-12,1610612756,2011-12,4,2.5,70.94728088180022,-0.2
PHX 2011-12,1610612756,2011-12,4,4.0,70.9491970110176,-0.2
POR 2011-12,1610612757,2011-12,1,0.5,76.41227194352884,-0.6
POR 2011-12,1610612757,2011-12,1,1.0,76.41227194352884,-0.6
POR 2011-12,1610612757,2011-12,1,1.5,76.41227194352884,-0.6
POR 2011-12,1610612757,2011-12,1,2.5,76.41227194352884,-0.6
POR 2011-12,1610612757,2011-12,1,4.0,76.41227194352884,-0.6
POR 2011-12,1610612757,2011-12,2,0.5,76.11157651197578,-0.6
POR 2011-12,1610612757,2011-12,2,1.0,75.9111128909404,-0.6
POR 2011-12,1610612757,2011-12,2,1.5,75.8311957487033,-0.6
POR 2011-12,1610612757,2011-12,2,2.5,75.76408395900745,-0.6
POR 2011-12,1610612757,2011-12,2,4.0,75.72550405050404,-0.6
POR 2011-12,1610612757,2011-12,3,0.5,76.01791504223304,-0.6
POR 2011-12,1610612757,2011-12,3,1.0,75.66521891215307,-0.6
POR 2011-12,1610612757,2011-12,3,1.5,75.513346498098,-0.6
POR 2011-12,1610612757,2011-12,3,2.5,75.38455968934383,-0.6
POR 2011-12,1610612757,2011-12,3,4.0,75.31094607885069,-0.6
POR 2011-12,1610612757,2011-12,4,0.5,76.00505069482548,-0.6
POR 2011-12,1610612757,2011-12,4,1.0,75.60104033675815,-0.6
POR 2011-12,1610612757,2011-12,4,1.5,75.40791723698624,-0.6
POR 2011-12,1610612757,2011-12,4,2.5,75.23003770187921,-0.6
POR 2011-12,1610612757,2011-12,4,4.0,75.12069107557807,-0.6
SAC 2011-12,1610612758,2011-12,1,0.5,51.18453705618387,-5.7
SAC 2011-12,1610612758,2011-12,1,1.0,51.18453705618387,-5.7
SAC 2011-12,1610612758,2011-12,1,1.5,51.18453705618387,-5.7
SAC 2011-12,1610612758,2011-12,1,2.5,51.18453705618387,-5.7
SAC 2011-12,1610612758,2011-12,1,4.0,51.18453705618387,-5.7
SAC 2011-12,1610612758,2011-12,2,0.5,52.03845220431293,-5.7
SAC 2011-12,1610612758,2011-12,2,1.0,52.60772896973233,-5.7
SAC 2011-12,1610612758,2011-12,2,1.5,52.834677739785114,-5.7
SAC 2011-12,1610612758,2011-12,2,2.5,53.02526185855054,-5.7
SAC 2011-12,1610612758,2011-12,2,4.0,53.13482111628299,-5.7
SAC 2011-12,1610612758,2011-12,3,0.5,51.99560553570583,-5.7
SAC 2011-12,1610612758,2011-12,3,1.0,52.48895408629322,-5.7
SAC 2011-12,1610612758,2011-12,3,1.5,52.677220319623416,-5.7
SAC 2011-12,1610612758,2011-12,3,2.5,52.83285501696213,-5.7
SAC 2011-12,1610612758,2011-12,3,4.0,52.92165320986635,-5.7
SAC 2011-12,1610612758,2011-12,4,0.5,51.986935357630685,-5.7
SAC 2011-12,1610612758,2011-12,4,1.0,52.45393969858513,-5.7
SAC 2011-12,1610612758,2011-12,4,1.5,52.62934643881051,-5.7
SAC 2011-12,1610612758,2011-12,4,2.5,52.77608112565448,-5.7
SAC 2011-12,1610612758,2011-12,4,4.0,52.861430857369356,-5.7
SAS 2011-12,1610612759,2011-12,1,0.5,84.23822489418832,7.2
SAS 2011-12,1610612759,2011-12,1,1.0,84.23822489418832,7.2
SAS 2011-12,1610612759,2011-12,1,1.5,84.23822489418832,7.2
SAS 2011-12,1610612759,2011-12,1,2.5,84.23822489418832,7.2
SAS 2011-12,1610612759,2011-12,1,4.0,84.23822489418832,7.2
SAS 2011-12,1610612759,2011-12,2,0.5,84.26376920819892,7.2
SAS 2011-12,1610612759,2011-12,2,1.0,84.28079875087268,7.2
SAS 2011-12,1610612759,2011-12,2,1.5,84.28758777512087,7.2
SAS 2011-12,1610612759,2011-12,2,2.5,84.2932889745736,7.2
SAS 2011-12,1610612759,2011-12,2,4.0,84.29656636822146,7.2
SAS 2011-12,1610612759,2011-12,3,0.5,84.48866332529654,7.2
SAS 2011-12,1610612759,2011-12,3,1.0,84.94755948520955,7.2
SAS 2011-12,1610612759,2011-12,3,1.5,85.19712325100573,7.2
SAS 2011-12,1610612759,2011-12,3,2.5,85.43268817193197,7.2
SAS 2011-12,1610612759,2011-12,3,4.0,85.57756664423108,7.2
SAS 2011-12,1610612759,2011-12,4,0.5,84.49667287441036,7.2
SAS 2011-12,1610612759,2011-12,4,1.0,84.95979240112567,7.2
SAS 2011-12,1610612759,2011-12,4,1.5,85.18818670332448,7.2
SAS 2011-12,1610612759,2011-12,4,2.5,85.38081417247625,7.2
SAS 2011-12,1610612759,2011-12,4,4.0,85.48635215303352,7.2
TOR 2011-12,1610612761,2011-12,1,0.5,63.45610371921475,-3.3
TOR 2011-12,1610612761,2011-12,1,1.0,63.45610371921475,-3.3
TOR 2011-12,1610612761,2011-12,1,1.5,63.45610371921475,-3.3
TOR 2011-12,1610612761,2011-12,1,2.5,63.45610371921475,-3.3
TOR 2011-12,1610612761,2011-12,1,4.0,63.45610371921475,-3.3
TOR 2011-12,1610612761,2011-12,2,0.5,62.913121459173695,-3.3
TOR 2011-12,1610612761,2011-12,2,1.0,62.55113328581298,-3.3
TOR 2011-12,1610612761,2011-12,2,1.5,62.40682251167249,-3.3
TOR 2011-12,1610612761,2011-12,2,2.5,62.285635066102614,-3.3
TOR 2011-12,1610612761,2011-12,2,4.0,62.21596920585607,-3.3
TOR 2011-12,1610612761,2011-12,3,0.5,62.7779773028343,-3.3
TOR 2011-12,1610612761,2011-12,3,1.0,62.14801197101998,-3.3
TOR 2011-12,1610612761,2011-12,3,1.5,61.85556627787631,-3.3
TOR 2011-12,1610612761,2011-12,3,2.5,61.59362471620604,-3.3
TOR 2011-12,1610612761,2011-12,3,4.0,61.43702325272423,-3.3
TOR 2011-12,1610612761,2011-12,4,0.5,62.752950706419156,-3.3
TOR 2011-12,1610612761,2011-12,4,1.0,62.00733348154006,-3.3
TOR 2011-12,1610612761,2011-12,4,1.5,61.62495781207819,-3.3
TOR 2011-12,1610612761,2011-12,4,2.5,61.26482080637078,-3.3
TOR 2011-12,1610612761,2011-12,4,4.0,61.04262338316984,-3.3
UTA 2011-12,1610612762,2011-12,1,0.5,60.98238150186175,0.6
UTA 2011-12,1610612762,2011-12,1,1.0,60.98238150186175,0.6
UTA 2011-12,1610612762,2011-12,1,1.5,60.98238150186175,0.6
UTA 2011-12,1610612762,2011-12,1,2.5,60.98238150186175,0.6
UTA 2011-12,1610612762,2011-12,1,4.0,60.98238150186175,0.6
UTA 2011-12,1610612762,2011-12,2,0.5,61.107292416815405,0.6
UTA 2011-12,1610612762,2011-12,2,1.0,61.190566360117856,0.6
UTA 2011-12,1610612762,2011-12,2,1.5,61.22376448123914,0.6
UTA 2011-12,1610612762,2011-12,2,2.5,61.251643172351244,0.6
UTA 2011-12,1610612762,2011-12,2,4.0,61.26766952714186,0.6
UTA 2011-12,1610612762,2011-12,3,0.5,61.444493511423936,0.6
UTA 2011-12,1610612762,2011-12,3,1.0,62.19027336632878,0.6
UTA 2011-12,1610612762,2011-12,3,1.5,62.58746515406847,0.6
UTA 2011-12,1610612762,2011-12,3,2.5,62.95997612620398,0.6
UTA 2011-12,1610612762,2011-12,3,4.0,63.18830175304468,0.6
UTA 2011-12,1610612762,2011-12,4,0.5,61.51025226683231,0.6
UTA 2011-12,1610612762,2011-12,4,1.0,62.51318765664922,0.6
UTA 2011-12,1610612762,2011-12,4,1.5,63.07570539241202,0.6
UTA 2011-12,1610612762,2011-12,4,2.5,63.60074490761373,0.6
UTA 2011-12,1610612762,2011-12,4,4.0,63.91593290027359,0.6
WAS 2011-12,1610612764,2011-12,1,0.5,54.078364278470374,-4.8
WAS 2011-12,1610612764,2011-12,1,1.0,54.078364278470374,-4.8
WAS 2011-12,1610612764,2011-12,1,1.5,54.078364278470374,-4.8
WAS 2011-12,1610612764,2011-12,1,2.5,54.078364278470374,-4.8
WAS 2011-12,1610612764,2011-12,1,4.0,54.078364278470374,-4.8
WAS 2011-12,1610612764,2011-12,2,0.5,54.28613062353351,-4.8
WAS 2011-12,1610612764,2011-12,2,1.0,54.424641520242275,-4.8
WAS 2011-12,1610612764,2011-12,2,1.5,54.47986049202624,-4.8
WAS 2011-12,1610612764,2011-12,2,2.5,54.526231569843205,-4.8
WAS 2011-12,1610612764,2011-12,2,4.0,54.55288846496536,-4.8
WAS 2011-12,1610612764,2011-12,3,0.5,54.240906350130274,-4.8
WAS 2011-12,1610612764,2011-12,3,1.0,54.269181429074145,-4.8
WAS 2011-12,1610612764,2011-12,3,1.5,54.255974615441865,-4.8
WAS 2011-12,1610612764,2011-12,3,2.5,54.23321870481992,-4.8
WAS 2011-12,1610612764,2011-12,3,4.0,54.21530157411535,-4.8
WAS 2011-12,1610612764,2011-12,4,0.5,54.19891849308587,-4.8
WAS 2011-12,1610612764,2011-12,4,1.0,54.01606030320748,-4.8
WAS 2011-12,1610612764,2011-12,4,1.5,53.831315886302136,-4.8
WAS 2011-12,1610612764,2011-12,4,2.5,53.61743837733374,-4.8
WAS 2011-12,1610612764,2011-12,4,4.0,53.47034940050573,-4.8
ATL 2012-13,1610612737,2012-13,1,0.5,80.26748811704576,0.4
ATL 2012-13,1610612737,2012-13,1,1.0,80.26748811704576,0.4
ATL 2012-13,1610612737,2012-13,1,1.5,80.26748811704576,0.4
ATL 2012-13,1610612737,2012-13,1,2.5,80.26748811704576,0.4
ATL 2012-13,1610612737,2012-13,1,4.0,80.26748811704576,0.4
ATL 2012-13,1610612737,2012-13,2,0.5,81.13666599927139,0.4
ATL 2012-13,1610612737,2012-13,2,1.0,81.71611792075514,0.4
ATL 2012-13,1610612737,2012-13,2,1.5,81.94712313451718,0.4
ATL 2012-13,1610612737,2012-13,2,2.5,82.14111372140081,0.4
ATL 2012-13,1610612737,2012-13,2,4.0,82.25263122266861,0.4
ATL 2012-13,1610612737,2012-13,3,0.5,81.09438797932485,0.4
ATL 2012-13,1610612737,2012-13,3,1.0,81.50650501498929,0.4
ATL 2012-13,1610612737,2012-13,3,1.5,81.61459626950223,0.4
ATL 2012-13,1610612737,2012-13,3,2.5,81.67510329695607,0.4
ATL 2012-13,1610612737,2012-13,3,4.0,81.69654748399903,0.4
ATL 2012-13,1610612737,2012-13,4,0.5,81.07061996530562,0.4
ATL 2012-13,1610612737,2012-13,4,1.0,81.32481475046819,0.4
ATL 2012-13,1610612737,2012-13,4,1.5,81.28702380355988,0.4
ATL 2012-13,1610612737,2012-13,4,2.5,81.17462474405421,0.4
ATL 2012-13,1610612737,2012-13,4,4.0,81.07455496237893,0.4
BOS 2012-13,1610612738,2012-13,1,0.5,78.68004704756959,-0.2
BOS 2012-13,1610612738,2012-13,1,1.0,78.68004704756959,-0.2
BOS 2012-13,1610612738,2012-13,1,1.5,78.68004704756959,-0.2
BOS 2012-13,1610612738,2012-13,1,2.5,78.68004704756959,-0.2
BOS 2012-13,1610612738,2012-13,1,4.0,78.68004704756959,-0.2
BOS 2012-13,1610612738,2012-13,2,0.5,78.16198070726456,-0.2
BOS 2012-13,1610612738,2012-13,2,1.0,77.8166031470612,-0.2
BOS 2012-13,1610612738,2012-13,2,1.5,77.67891438606947,-0.2
BOS 2012-13,1610612738,2012-13,2,2.5,77.56328788951956,-0.2
BOS 2012-13,1610612738,2012-13,2,4.0,77.49681879850468,-0.2
BOS 2012-13,1610612738,2012-13,3,0.5,78.31405219615124,-0.2
BOS 2012-13,1610612738,2012-13,3,1.0,78.23027289578769,-0.2
BOS 2012-13,1610612738,2012-13,3,1.5,78.22264444742113,-0.2
BOS 2012-13,1610612738,2012-13,3,2.5,78.2226123660379,-0.2
BOS 2012-13,1610612738,2012-13,3,4.0,78.22389010896336,-0.2
BOS 2012-13,1610612738,2012-13,4,0.5,78.32847788802975,-0.2
BOS 2012-13,1610612738,2012-13,4,1.0,78.27472439740761,-0.2
BOS 2012-13,1610612738,2012-13,4,1.5,78.26854040033099,-0.2
BOS 2012-13,1610612738,2012-13,4,2.5,78.25449162053718,-0.2
BOS 2012-13,1610612738,2012-13,4,4.0,78.23857759801167,-0.2
BKN 2012-13,1610612751,2012-13,1,0.5,69.00148005044903,1.8
BKN 2012-13,1610612751,2012-13,1,1.0,69.00148005044903,1.8
BKN 2012-13,1610612751,2012-13,1,1.5,69.00148005044903,1.8
BKN 2012-13,1610612751,2012-13,1,2.5,69.00148005044903,1.8
BKN 2012-13,1610612751,2012-13,1,4.0,69.00148005044903,1.8
BKN 2012-13,1610612751,2012-13,2,0.5,69.83926575840928,1.8
BKN 2012-13,1610612751,2012-13,2,1.0,70.39778956371612,1.8
BKN 2012-13,1610612751,2012-13,2,1.5,70.62045154178966,1.8
BKN 2012-13,1610612751,2012-13,2,2.5,70.8074357535298,1.8
BKN 2012-13,1610612751,2012-13,2,4.0,70.91492556736443,1.8
BKN 2012-13,1610612751,2012-13,3,0.5,70.21203108572502,1.8
BKN 2012-13,1610612751,2012-13,3,1.0,71.43629643061945,1.8
BKN 2012-13,1610612751,2012-13,3,1.5,72.00023430929392,1.8
BKN 2012-13,1610612751,2012-13,3,2.5,72.49681333590371,1.8
BKN 2012-13,1610612751,2012-13,3,4.0,72.78881503774194,1.8
BKN 2012-13,1610612751,2012-13,4,0.5,70.25197460557582,1.8
BKN 2012-13,1610612751,2012-13,4,1.0,71.58102535344779,1.8
BKN 2012-13,1610612751,2012-13,4,1.5,72.17668682483264,1.8
BKN 2012-13,1610612751,2012-13,4,2.5,72.67146195706958,1.8
BKN 2012-13,1610612751,2012-13,4,4.0,72.94366502328779,1.8
CHA 2012-13,1610612766,2012-13,1,0.5,33.27819869633049,-9.2
CHA 2012-13,1610612766,2012-13,1,1.0,33.27819869633049,-9.2
CHA 2012-13,1610612766,2012-13,1,1.5,33.27819869633049,-9.2
CHA 2012-13,1610612766,2012-13,1,2.5,33.27819869633049,-9.2
CHA 2012-13,1610612766,2012-13,1,4.0,33.27819869633049,-9.2
CHA 2012-13,1610612766,2012-13,2,0.5,33.02137834209867,-9.2
CHA 2012-13,1610612766,2012-13,2,1.0,32.850164772610796,-9.2
CHA 2012-13,1610612766,2012-13,2,1.5,32.78190850189685,-9.2
CHA 2012-13,1610612766,2012-13,2,2.5,32.72458912888943,-9.2
CHA 2012-13,1610612766,2012-13,2,4.0,32.69163849270285,-9.2
CHA 2012-13,1610612766,2012-13,3,0.5,32.72038016830651,-9.2
CHA 2012-13,1610612766,2012-13,3,1.0,31.971629332589703,-9.2
CHA 2012-13,1610612766,2012-13,3,1.5,31.591150273097746,-9.2
CHA 2012-13,1610612766,2012-13,3,2.5,31.24102536271726,-9.2
CHA 2012-13,1610612766,2012-13,3,4.0,31.028990043728886,-9.2
CHA 2012-13,1610612766,2012-13,4,0.5,32.768985461342815,-9.2
CHA 2012-13,1610612766,2012-13,4,1.0,32.207038778136315,-9.2
CHA 2012-13,1610612766,2012-13,4,1.5,31.954128765603386,-9.2
CHA 2012-13,1610612766,2012-13,4,2.5,31.733149767451607,-9.2
CHA 2012-13,1610612766,2012-13,4,4.0,31.603007242504287,-9.2
CHI 2012-13,1610612741,2012-13,1,0.5,78.54100931532545,0.3
CHI 2012-13,1610612741,2012-13,1,1.0,78.54100931532545,0.3
CHI 2012-13,1610612741,2012-13,1,1.5,78.54100931532545,0.3
CHI 2012-13,1610612741,2012-13,1,2.5,78.54100931532545,0.3
CHI 2012-13,1610612741,2012-13,1,4.0,78.54100931532545,0.3
CHI 2012-13,1610612741,2012-13,2,0.5,78.79972338421662,0.3
CHI 2012-13,1610612741,2012-13,2,1.0,78.97219943014409,0.3
CHI 2012-13,1610612741,2012-13,2,1.5,79.04095900169969,0.3
CHI 2012-13,1610612741,2012-13,2,2.5,79.09870103021375,0.3
CHI 2012-13,1610612741,2012-13,2,4.0,79.1318946343028,0.3
CHI 2012-13,1610612741,2012-13,3,0.5,79.13392066868913,0.3
CHI 2012-13,1610612741,2012-13,3,1.0,79.95015184842917,0.3
CHI 2012-13,1610612741,2012-13,3,1.5,80.3678798384543,0.3
CHI 2012-13,1610612741,2012-13,3,2.5,80.75341963673237,0.3
CHI 2012-13,1610612741,2012-13,3,4.0,80.98734597414077,0.3
CHI 2012-13,1610612741,2012-13,4,0.5,79.17844274421054,0.3
CHI 2012-13,1610612741,2012-13,4,1.0,80.13669913288555,0.3
CHI 2012-13,1610612741,2012-13,4,1.5,80.62141980872856,0.3
CHI 2012-13,1610612741,2012-13,4,2.5,81.04651713781259,0.3
CHI 2012-13,1610612741,2012-13,4,4.0,81.28922493824606,0.3
CLE 2012-13,1610612739,2012-13,1,0.5,46.23628098275705,-4.7
CLE 2012-13,1610612739,2012-13,1,1.0,46.23628098275705,-4.7
CLE 2012-13,1610612739,2012-13,1,1.5,46.23628098275705,-4.7
CLE 2012-13,1610612739,2012-13,1,2.5,46.23628098275705,-4.7
CLE 2012-13,1610612739,2012-13,1,4.0,46.23628098275705,-4.7
CLE 2012-13,1610612739,2012-13,2,0.5,46.43731263900739,-4.7
CLE 2012-13,1610612739,2012-13,2,1.0,46.57133374317427,-4.7
CLE 2012-13,1610612739,2012-13,2,1.5,46.62476280720674,-4.7
CLE 2012-13,1610612739,2012-13,2,2.5,46.669630779316584,-4.7
CLE 2012-13,1610612739,2012-13,2,4.0,46.695423598530255,-4.7
CLE 2012-13,1610612739,2012-13,3,0.5,46.50904248522782,-4.7
CLE 2012-13,1610612739,2012-13,3,1.0,46.76737740981176,-4.7
CLE 2012-13,1610612739,2012-13,3,1.5,46.8829993084346,-4.7
CLE 2012-13,1610612739,2012-13,3,2.5,46.98337894334736,-4.7
CLE 2012-13,1610612739,2012-13,3,4.0,47.0418210699505,-4.7
CLE 2012-13,1610612739,2012-13,4,0.5,46.48406857892501,-4.7
CLE 2012-13,1610612739,2012-13,4,1.0,46.614687790417875,-4.7
CLE 2012-13,1610612739,2012-13,4,1.5,46.628041256752965,-4.7
CLE 2012-13,1610612739,2012-13,4,2.5,46.61683606527209,-4.7
CLE 2012-13,1610612739,2012-13,4,4.0,46.60142058094539,-4.7
DAL 2012-13,1610612742,2012-13,1,0.5,74.72340520645497,-0.6
DAL 2012-13,1610612742,2012-13,1,1.0,74.72340520645497,-0.6
DAL 2012-13,1610612742,2012-13,1,1.5,74.72340520645497,-0.6
DAL 2012-13,1610612742,2012-13,1,2.5,74.72340520645497,-0.6
DAL 2012-13,1610612742,2012-13,1,4.0,74.72340520645497,-0.6
DAL 2012-13,1610612742,2012-13,2,0.5,75.15765599929901,-0.6
DAL 2012-13,1610612742,2012-13,2,1.0,75.44715652786171,-0.6
DAL 2012-13,1610612742,2012-13,2,1.5,75.56256926359585,-0.6
DAL 2012-13,1610612742,2012-13,2,2.5,75.65948908620203,-0.6
DAL 2012-13,1610612742,2012-13,2,4.0,75.71520445164316,-0.6
DAL 2012-13,1610612742,2012-13,3,0.5,75.4127796285455,-0.6
DAL 2012-13,1610612742,2012-13,3,1.0,76.17117019723507,-0.6
DAL 2012-13,1610612742,2012-13,3,1.5,76.53230632187052,-0.6
DAL 2012-13,1610612742,2012-13,3,2.5,76.855310472253,-0.6
DAL 2012-13,1610612742,2012-13,3,4.0,77.04728532467837,-0.6
DAL 2012-13,1610612742,2012-13,4,0.5,75.43144156766587,-0.6
DAL 2012-13,1610612742,2012-13,4,1.0,76.25531208473889,-0.6
DAL 2012-13,1610612742,2012-13,4,1.5,76.65153679413582,-0.6
DAL 2012-13,1610612742,2012-13,4,2.5,76.9998860242939,-0.6
DAL 2012-13,1610612742,2012-13,4,4.0,77.2017836014196,-0.6
DEN 2012-13,1610612743,2012-13,1,0.5,85.18812591026462,5.1
DEN 2012-13,1610612743,2012-13,1,1.0,85.18812591026462,5.1
DEN 2012-13,1610612743,2012-13,1,1.5,85.18812591026462,5.1
DEN 2012-13,1610612743,2012-13,1,2.5,85.18812591026462,5.1
DEN 2012-13,1610612743,2012-13,1,4.0,85.18812591026462,5.1
DEN 2012-13,1610612743,2012-13,2,0.5,85.14924637961539,5.1
DEN 2012-13,1610612743,2012-13,2,1.0,85.12332669251589,5.1
DEN 2012-13,1610612743,2012-13,2,1.5,85.112993509318,5.1
DEN 2012-13,1610612743,2012-13,2,2.5,85.10431604165271,5.1
DEN 2012-13,1610612743,2012-13,2,4.0,85.09932770934799,5.1
DEN 2012-13,1610612743,2012-13,3,0.5,84.9713417313553,5.1
DEN 2012-13,1610612743,2012-13,3,1.0,84.59331556017847,5.1
DEN 2012-13,1610612743,2012-13,3,1.5,84.38858219126851,5.1
DEN 2012-13,1610612743,2012-13,3,2.5,84.19532252823286,5.1
DEN 2012-13,1610612743,2012-13,3,4.0,84.0763888761617,5.1
DEN 2012-13,1610612743,2012-13,4,0.5,84.9744697800823,5.1
DEN 2012-13,1610612743,2012-13,4,1.0,84.6198196150082,5.1
DEN 2012-13,1610612743,2012-13,4,1.5,84.44180202933791,5.1
DEN 2012-13,1610612743,2012-13,4,2.5,84.28538735095923,5.1
DEN 2012-13,1610612743,2012-13,4,4.0,84.19538597035128,5.1
DET 2012-13,1610612765,2012-13,1,0.5,43.86712073195253,-4.0
DET 2012-13,1610612765,2012-13,1,1.0,43.86712073195253,-4.0
DET 2012-13,1610612765,2012-13,1,1.5,43.86712073195253,-4.0
DET 2012-13,1610612765,2012-13,1,2.5,43.86712073195253,-4.0
DET 2012-13,1610612765,2012-13,1,4.0,43.86712073195253,-4.0
DET 2012-13,1610612765,2012-13,2,0.5,43.816728577149306,-4.0
DET 2012-13,1610612765,2012-13,2,1.0,43.783133807280464,-4.0
DET 2012-13,1610612765,2012-13,2,1.5,43.76974086352259,-4.0
DET 2012-13,1610612765,2012-13,2,2.5,43.75849390949337,-4.0
DET 2012-13,1610612765,2012-13,2,4.0,43.7520284812973,-4.0
DET 2012-13,1610612765,2012-13,3,0.5,43.90401629166592,-4.0
DET 2012-13,1610612765,2012-13,3,1.0,44.001995694022824,-4.0
DET 2012-13,1610612765,2012-13,3,1.5,44.046217335243576,-4.0
DET 2012-13,1610612765,2012-13,3,2.5,44.08141590483992,-4.0
DET 2012-13,1610612765,2012-13,3,4.0,44.099845157103736,-4.0
DET 2012-13,1610612765,2012-13,4,0.5,43.95498859433507,-4.0
DET 2012-13,1610612765,2012-13,4,1.0,44.26199987782283,-4.0
DET 2012-13,1610612765,2012-13,4,1.5,44.454952170760244,-4.0
DET 2012-13,1610612765,2012-13,4,2.5,44.64373521626119,-4.0
DET 2012-13,1610612765,2012-13,4,4.0,44.760632948754406,-4.0
GSW 2012-13,1610612744,2012-13,1,0.5,63.39810830552172,0.9
GSW 2012-13,1610612744,2012-13,1,1.0,63.39810830552172,0.9
GSW 2012-13,1610612744,2012-13,1,1.5,63.39810830552172,0.9
GSW 2012-13,1610612744,2012-13,1,2.5,63.39810830552172,0.9
GSW 2012-13,1610612744,2012-13,1,4.0,63.39810830552172,0.9
GSW 2012-13,1610612744,2012-13,2,0.5,62.521334070578575,0.9
GSW 2012-13,1610612744,2012-13,2,1.0,61.9368179139498,0.9
GSW 2012-13,1610612744,2012-13,2,1.5,61.703793784245256,0.9
GSW 2012-13,1610612744,2012-13,2,2.5,61.50810777810168,0.9
GSW 2012-13,1610612744,2012-13,2,4.0,61.39561564748455,0.9
GSW 2012-13,1610612744,2012-13,3,0.5,62.66514552560774,0.9
GSW 2012-13,1610612744,2012-13,3,1.0,62.45175458712715,0.9
GSW 2012-13,1610612744,2012-13,3,1.5,62.45519345876927,0.9
GSW 2012-13,1610612744,2012-13,3,2.5,62.501374258813314,0.9
GSW 2012-13,1610612744,2012-13,3,4.0,62.546122166119986,0.9
GSW 2012-13,1610612744,2012-13,4,0.5,62.644003159927564,0.9
GSW 2012-13,1610612744,2012-13,4,1.0,62.330350599406174,0.9
GSW 2012-13,1610612744,2012-13,4,1.5,62.241442071475916,0.9
GSW 2012-13,1610612744,2012-13,4,2.5,62.17015208996043,0.9
GSW 2012-13,1610612744,2012-13,4,4.0,62.126203952882626,0.9
HOU 2012-13,1610612745,2012-13,1,0.5,72.61217012415582,3.5
HOU 2012-13,1610612745,2012-13,1,1.0,72.61217012415582,3.5
HOU 2012-13,1610612745,2012-13,1,1.5,72.61217012415582,3.5
HOU 2012-13,1610612745,2012-13,1,2.5,72.61217012415582,3.5
HOU 2012-13,1610612745,2012-13,1,4.0,72.61217012415582,3.5
HOU 2012-13,1610612745,2012-13,2,0.5,71.64512940376622,3.5
HOU 2012-13,1610612745,2012-13,2,1.0,71.00043559017315,3.5
HOU 2012-13,1610612745,2012-13,2,1.5,70.74342094116004,3.5
HOU 2012-13,1610612745,2012-13,2,2.5,70.52758848531295,3.5
HOU 2012-13,1610612745,2012-13,2,4.0,70.40351495909073,3.5
HOU 2012-13,1610612745,2012-13,3,0.5,71.46218320850647,3.5
HOU 2012-13,1610612745,2012-13,3,1.0,70.46149392448075,3.5
HOU 2012-13,1610612745,2012-13,3,1.5,70.01015391303,3.5
HOU 2012-13,1610612745,2012-13,3,2.5,69.6110314523018,3.5
HOU 2012-13,1610612745,2012-13,3,4.0,69.37436870306504,3.5
HOU 2012-13,1610612745,2012-13,4,0.5,71.47724170642937,3.5
HOU 2012-13,1610612745,2012-13,4,1.0,70.5245590247222,3.5
