game_id,day,team_id,player_id,player_name,PTS,REB,AST,STL,BLK,TOV,3PM
1,0,1610612758,1630173,Precious Achiuwa,9.144233151382752,3.16661595021031,1.3844199252264917,1.0525341783635846,0.9681999443128103,1.2368043359642729,0.2240824563780649
1,0,1610612758,1627734,Domantas Sabonis,13.389740809051247,11.0549617516585,2.3573588797821943,0.5320412189017768,0.1418974736197371,2.725587116242073,0.39232781611438783
1,0,1610612758,1631099,Keegan Murray,15.371691924346438,5.8099063751594535,2.479489488294658,0.805542038061003,1.4800615471690113,0.8893317353218879,1.696978458135687
1,0,1610612758,1641745,Adam Flagler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612758,1629631,De'Andre Hunter,18.42792995825255,2.8301080490791777,1.8093851096942892,0.515757995301548,0.11818009234074708,1.8124335129690432,0.9691640194503309
1,0,1610612758,201566,Russell Westbrook,10.757115853898718,5.584035426715049,4.812716730186051,1.035330290965566,0.30908621498093825,3.11109062688863,1.473837524044203
1,0,1610612758,1629234,Drew Eubanks,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612758,1631116,Patrick Baldwin Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612758,1631342,Daeqwon Plowden,7.374830343526732,1.59014098285677,1.0340832328681162,0.14584514600350593,0.13367573467461133,1.0279757125912552,1.5820870869060721
1,0,1610612758,1642928,Dylan Cardwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612758,1642284,Alex Karaban,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612758,1643567,Emanuel Sharp,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612758,1642875,Maxime Raynaud,8.996731770963496,7.834910850949966,1.0228798237099264,0.5143421107028394,0.27583060931944914,1.740793895259205,0.07211712719932925
1,0,1610612737,1642933,Keshon Gilbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1630228,Jonathan Kuminga,18.096480473118046,3.007565726869438,2.3282124199996397,0.7285478628123652,0.2630764182157785,2.0646554477595007,0.5730744418871394
1,0,1610612737,1642484,RayJ Dennis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1630552,Jalen Johnson,21.538850239065496,7.23929452921988,9.389254047543687,1.3628794568118108,0.39883379786709383,4.077194406440579,0.7924959259170877
1,0,1610612737,1630811,Keaton Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,203468,CJ McCollum,14.689646955866383,5.203648582527713,1.252392320774125,0.38924679036410453,0.5005208900304451,0.4469341187881606,1.9148145022645664
1,0,1610612737,1629216,Gabe Vincent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1643412,Kingston Flemings,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1630700,Dyson Daniels,18.5198257901855,5.768878998599512,6.372121037074775,2.1350637792777913,0.64052403736901,1.5677116541677514,0.7923616740080244
1,0,1610612737,1629652,Luguentz Dort,9.538358221325508,3.3518890332717306,1.6877242657636042,0.8013759558561958,0.6534697467805367,0.4707216867474974,2.1577064296925643
1,0,1610612737,1629638,Nickeil Alexander-Walker,15.351899581166876,4.538166192016754,5.612596743434958,0.8383887921558951,0.2898831397864323,1.4663027140027824,2.045103667289574
1,0,1610612737,1627741,Buddy Hield,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1642948,Ryan Nembhard,4.382683781829443,1.5317090395626713,6.132065417759887,0.3971620669601909,0.026968846930781727,1.8245929126977365,0.7623129451453838
1,0,1610612737,1643539,Henri Veesaar,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1628396,Tony Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1642854,Asa Newell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1630168,Onyeka Okongwu,21.089917867640658,5.588952383293529,2.729552345000806,0.6840436179414497,1.8821378543451517,1.111036276146268,0.8115654863777199
1,0,1610612737,1631243,Mouhamed Gueye,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1643544,Zuby Ejiofor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1630598,Aaron Wiggins,11.85932997192058,2.13470265003168,1.2717990603749318,0.5199281038023367,0.32392743783328865,0.593845769488202,1.9230439648459434
1,0,1610612737,1630592,Jalen Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1642269,Devin Carter,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1630557,Corey Kispert,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,1610612737,1629111,Jock Landale,6.694478447756653,3.7647748324400854,1.7232861638713264,0.2490771707017978,0.741604185379015,0.37324453951837677,0.38496379818712656
2,0,1610612740,1642847,Jeremiah Fears,11.294586360952776,2.8242317021560748,4.034911730550235,1.1258943643545845,0.23240865169808067,2.5544683812983693,1.3409675007934145
2,0,1610612740,1629627,Zion Williamson,22.203489829696966,7.651707921377682,5.805931633399046,0.9344829336369642,0.7500031110272831,2.3844242057350575,0.04904457648697244
2,0,1610612740,1630529,Herbert Jones,7.507227980934306,4.850275648164096,2.3211337412828215,1.9592629519253362,0.23902384169915597,0.9375541279146409,0.6095451454921309
2,0,1610612740,1629673,Jordan Poole,2.2512639195537307,1.707792842900866,3.099422781410912,0.6334466007172097,0.44996384211775425,1.8922555107005872,2.455995294709972
2,0,1610612740,1630621,Hunter Dickinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1627749,Dejounte Murray,15.230166301625466,5.0609239703356526,0.0,1.2966039128622713,0.04374096168024555,1.6818704623319658,1.4985495689392783
2,0,1610612740,201599,DeAndre Jordan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1631132,Christian Koloko,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1643555,Jaron Pierre Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1631121,Bryce McGowens,7.814211513975448,1.6758526124092707,1.323050058217651,0.6962419997368188,0.16094620554074224,1.1113907670484506,0.3594366614339107
2,0,1610612740,1642877,Micah Peavy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1631255,Karlo Matković,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1642274,Yves Missi,7.16233001706816,7.7764494506375375,1.2686348707264015,0.17089639169955745,0.14539644901706494,0.7224846323317395,0.0
2,0,1610612740,1642852,Derik Queen,20.237362148552855,3.9400739317902107,3.89022628614193,1.0124529949394514,1.185489979281368,0.9441014454368404,0.4459497665306965
2,0,1610612740,1641722,Jordan Hawkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1630530,Trey Murphy III,17.44394049006415,6.028644621164372,3.626436476168112,1.3630483268618159,0.3539002712973483,2.527606336220988,2.3720370735112035
2,0,1610612740,1631216,Caleb Houstan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612740,1630180,Saddiq Bey,11.910412876621198,3.7348092704410947,1.57433859095284,0.9859492539825545,0.10147693960069888,0.8426140708121382,1.1074193525413425
2,0,1610612740,1641723,Kobe Bufkin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1641807,Norchad Omier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1642394,Baba Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1642951,Sean Pedulla,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1643568,Nick Martinelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1643712,Narcisse Ngoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,203078,Bradley Beal,11.873529387343364,1.7341339913960476,2.1493780023038465,0.3512719068295911,0.13571848698680047,1.675740737016261,0.9549731443023949
2,0,1610612746,1643413,Keaton Wagler,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,202695,Kawhi Leonard,29.2968761292808,4.610249602531538,2.834641712335499,2.2095049342467386,0.5701446447155367,0.4565547146239417,2.7807473260492532
2,0,1610612746,1642920,Kobe Sanders,8.38821065447814,1.4433005907650613,2.2665056518138886,0.5908406137015716,0.08902378057144045,1.1000304514369212,0.5047678242776582
2,0,1610612746,1627884,Derrick Jones Jr.,9.756356971340745,2.3455413261267335,1.3155156214283097,0.8842909384450727,1.0087503142742869,1.0587856055667837,1.5244857324530052
2,0,1610612746,1627739,Kris Dunn,6.8736105888561205,2.3741740051181712,4.942448955840206,1.6525468863209227,0.32380506493274275,1.2710211366951993,0.8272063077854853
2,0,1610612746,1631097,Bennedict Mathurin,18.76103181272959,4.331856093733776,2.463904759511528,0.7105501657786057,0.27005509474755923,1.9402559115646076,1.2670701518275695
2,0,1610612746,1629636,Darius Garland,8.333141768834972,1.8411958584127626,8.157414628473942,1.582071229081285,0.2792071971344988,1.90333564360263,3.0323022503554418
2,0,1610612746,201572,Brook Lopez,11.626070770418202,1.263000932019191,1.4132444405130795,0.2840934147404969,1.0330863199254832,0.2319468234956199,1.5241591739081362
2,0,1610612746,1631102,TyTy Washington Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1642949,Yanic Konan Niederhäuser,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1641757,Jordan Miller,10.656971320041574,2.007982303059356,1.243741414323592,1.0224201686923222,0.142344152490294,1.5485462062161197,0.9195001900290087
2,0,1610612746,1641780,Johni Broome,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1630543,Isaiah Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1642353,Cam Christie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1610612746,1629060,Rui Hachimura,18.81881162142029,4.343230077820582,1.5602087563261122,0.760528373771383,0.3376960538726691,0.851504414618432,1.9100684023570453
2,0,1610612746,201587,Nicolas Batum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1642882,Julian Reese,17.83117518344432,10.161983237301127,2.6660744155657556,0.7730693922699117,0.7366696884604804,2.910024299220547,0.0
3,0,1610612764,1643590,Felix Okpara,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1641731,Bilal Coulibaly,4.883421394568313,2.9506177700414202,2.0003023933360633,1.704500302695916,0.5876517359506881,1.491960752331434,0.988700590178777
3,0,1610612764,1641774,Tristan Vukcevic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1641715,Cam Whitmore,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1629027,Trae Young,9.269106676459753,2.5345373506652416,5.632335459645414,0.41956427271561775,0.09368691637567272,2.575817296858846,0.564679294235606
3,0,1610612764,1643407,AJ Dybantsa,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1642364,Jamir Watkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1629028,Deandre Ayton,17.779846337829046,8.62942982494344,0.5244344696918475,0.3882209337973009,0.704804523410167,1.2970989021635986,0.0576048294168093
3,0,1610612764,1642267,Bub Carrington,17.461191399385186,3.3686766920162086,6.202783922141644,0.798467512720779,0.15776713396736672,1.7548949621905678,1.1581981822969905
3,0,1610612764,1630551,Justin Champagnie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1642848,Tre Johnson,17.311134062133437,3.333599586300262,1.8646580066423057,0.45274768139802896,0.3116151371904257,0.5096837577043872,2.7727251308402217
3,0,1610612764,1630536,Sharife Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1630264,Anthony Gill,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612764,1642273,Kyshawn George,10.773669967765333,4.054555558300008,3.530427611195157,1.3347843322818016,0.31571028124900835,1.7992434689735073,1.546325185302545
3,0,1610612764,203114,Khris Middleton,9.826606567974478,2.1536159324865296,1.8582533073920458,0.8861943317066423,0.1856803071140774,1.501872107490589,1.1430954801731037
3,0,1610612764,1642259,Alex Sarr,13.42583790246999,7.648977981291738,2.8723883247579334,0.6957247521003478,1.0359097236639196,1.2594349373003184,0.7297103967850289
3,0,1610612764,203076,Anthony Davis,5.884848737734865,9.690418517072965,2.8274209111562145,0.4416740995111379,1.5249291717057611,2.8170572102863787,0.5217726178755521
3,0,1610612764,1642860,Will Riley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,1631323,Simone Fontecchio,7.98537028297342,2.816488717489133,1.754858952030201,0.5686770557020157,0.19530382275472133,0.6149350250879335,0.8975589489839287
3,0,1610612748,1630558,Davion Mitchell,6.778622321414345,1.5885985024329523,4.526818162590514,1.590336971473906,0.1888019326527964,0.9001322612888394,0.834922794181757
3,0,1610612748,1631211,Trevor Keels,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,1643553,Ryan Conwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,1631107,Nikola Jović,9.843626091113924,4.222380601172182,1.7008393572537905,0.4191712962702845,0.08166955527697148,0.06294916926779637,1.7831147120112787
3,0,1610612748,203507,Giannis Antetokounmpo,36.03459339484403,6.893142314306351,2.9261837607562304,0.5311956619314019,0.7376922927998204,3.2867391491906,0.4264832193345002
3,0,1610612748,1641796,Pelle Larsson,13.016183663139573,3.183455598178119,3.240814483975136,1.276907646992003,0.22712370773160684,1.6048242802924078,1.7608873932072169
3,0,1610612748,203501,Tim Hardaway Jr.,6.91831954337616,2.860977488289783,1.0289386129939717,0.5146200140269289,0.06501244599078339,0.6964483213988091,1.470878299956052
3,0,1610612748,1630696,Dru Smith,5.55524743750095,1.7494465443532767,0.6264232952132816,1.1137802227438618,0.27049728189461003,1.2623797599843167,0.9240580848477962
3,0,1610612748,1628389,Bam Adebayo,23.45654472586207,5.1295656488031,2.531907017064349,0.7272709241683735,0.8003181077226712,2.164975624914083,0.8446909408967171
3,0,1610612748,1642066,Myron Gardner,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,1642352,Keshad Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,1642443,Jahmir Young,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,203952,Andrew Wiggins,2.019393848577156,6.233268699052411,3.9517142729177515,0.3993492625585029,0.9322394544916115,1.659906799574629,2.2844977020382458
3,0,1610612748,1643621,Tre Donaldson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,1642884,Vladislav Goldin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,1610612748,1626171,Bobby Portis Jr.,10.686744786129536,4.01596504760171,1.045352418669736,0.4572669080143975,0.33632938949669505,0.7799250901709067,1.7672299715697295
4,0,1610612757,1643257,Jayson Kent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,203081,Damian Lillard,16.12487762759111,3.8637378386027597,4.716752747073533,0.6877940871582182,0.1957858490021438,2.910697386503519,1.7557937509502954
4,0,1610612757,1630703,Scoot Henderson,9.54057896346104,2.4317124887902763,2.8136292288920135,0.7247108983673543,0.2441572322761429,3.1687483109676053,1.2414506165359622
4,0,1610612757,1631104,Blake Wesley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,1642959,Chris Youngblood,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,201950,Jrue Holiday,13.845774966452309,2.7637580182765773,3.063998991499985,1.0387124167641781,0.3160415591151395,1.4088718907709123,1.5337363083189783
4,0,1610612757,1630166,Deni Avdija,19.06419661952265,9.340612238778212,4.091040014566729,0.6692751889368319,0.576584370984537,0.33098473160024744,1.7963564978895974
4,0,1610612757,1642910,John Tonje,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,1630695,Micah Potter,10.070136648327804,1.5234662644155352,0.7940944127331411,0.14070515199377157,0.46886883769798327,0.6919318009511217,1.5048571051104072
4,0,1610612757,1629630,Ja Morant,18.145374439181122,4.2540781307186455,6.5275288983801,0.6793665728729998,0.14083299537379299,2.970873671899609,0.868851251416977
4,0,1610612757,1642382,Branden Carlson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,1642905,Yang Hansen,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,1631101,Shaedon Sharpe,21.108127861313,5.308761120252744,1.8560110515147108,0.9124331770884393,0.19725021761472214,3.0736375672927227,2.6003421134365095
4,0,1610612757,1631110,Jeremy Sochan,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,1642270,Donovan Clingan,8.214388194588285,9.904549239548448,1.5706752960438117,0.47884243097598345,1.9104914850971593,1.4753764165772707,0.6814389098099672
4,0,1610612757,1630249,Vít Krejčí,6.909154078572575,1.7842352809285627,1.6510344751787673,0.645799365306486,0.21069697497395068,0.8314975110920946,1.20367064254073
4,0,1610612757,1641739,Toumani Camara,11.83557518465231,5.8167873276744775,2.3725354436069668,0.7159693126164794,0.31136686941058467,0.8568889547944186,2.1588349011732175
4,0,1610612757,1629057,Robert Williams III,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612757,1631321,Sidy Cissoko,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1643551,Ja'Kobi Gillespie,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1643576,Maliq Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1629162,Jordan McLaughlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1641705,Victor Wembanyama,13.077478789147767,4.500930618303653,4.205516558496035,1.3236933851590604,4.279786604749891,2.7050497083254292,1.3986436550780597
4,0,1610612759,1642844,Dylan Harper,12.345318617702814,3.6943369195739675,4.7321354899156365,0.5515316374900199,0.29903593078347107,1.0376998307518301,0.7076746017458598
4,0,1610612759,1629640,Keldon Johnson,19.28697914680521,5.80675333598327,1.0518697183741104,0.6672627345908965,0.26337179675466255,1.1313690677305386,1.2218488534404603
4,0,1610612759,1628368,De'Aaron Fox,19.77786120123667,3.0480492265980117,4.58184157542666,1.0710723515186658,0.19671441380303611,2.657732937368969,1.5438244867165305
4,0,1610612759,1642264,Stephon Castle,10.127862409142587,4.494164583351828,4.528937629687898,0.9131605760079218,0.39231163846082845,1.8417112391540769,1.3906230292668664
4,0,1610612759,1628436,Luke Kornet,5.108159195631488,6.028194945533955,1.8847760548366734,0.2671558097318454,0.6941459332260829,0.1293048268388783,0.0068534014914734135
4,0,1610612759,203482,Kelly Olynyk,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1643542,Tarris Reed Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1642868,Carter Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,202699,Tobias Harris,9.117677580171,2.858935004499277,2.394371399327803,1.0182983416006364,0.5867630947735194,1.1327210136489985,1.0436742043807898
4,0,1610612759,202687,Bismack Biyombo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1643519,Jayden Quaintance,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1630170,Devin Vassell,18.69632773839495,4.363766271808142,3.6439293928245955,0.783988516156793,0.3457123054490189,1.123748812087525,3.5651065637765864
4,0,1610612759,1642357,David Jones Garcia,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,1630577,Julian Champagnie,8.121617054297307,6.413498422098682,1.5865096102924678,1.0921008865328317,0.6300971739008093,1.0963578818366717,1.144389991410887
4,0,1610612759,203084,Harrison Barnes,9.853222655564489,3.0844256690878598,1.3883848513216626,0.4258933917106255,0.2378160301636989,0.2488977229344631,1.274696598860511
4,0,1610612759,1630322,Lindy Waters III,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0,1610612759,203486,Mason Plumlee,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,1610612761,1642927,Nate Bittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,1610612761,1643558,Jaden Bradley,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,1610612761,1630639,A.J. Lawson,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,1610612761,1641711,Gradey Dick,6.885910498471298,1.8889000943182734,1.0814231703348696,0.629444436232678,0.11414128311547464,0.44003653982904345,0.4358103727225329
5,0,1610612761,1627742,Brandon Ingram,19.954837007037497,4.885410880684986,2.1267242533980037,0.5490266055984174,0.1993635307368058,3.2091476897949804,1.3179161106323698
5,0,1610612761,1630567,Scottie Barnes,16.083071529262313,9.100334821451758,4.737140055707362,2.0684390939613992,1.223369630033512,3.0546532967479396,1.231197463875206
5,0,1610612761,1630193,Immanuel Quickley,18.16478392390444,4.162504223332566,8.258993528759309,1.0766621900969175,0.1641864826561159,1.4893221247687418,2.505066258030723
5,0,1610612761,1629628,RJ Barrett,15.197717779758891,7.9693216099238775,1.413798437810986,0.8848455960458564,0.39858079988665396,1.264283176191372,2.055385693530525
5,0,1610612761,203937,Kyle Anderson,6.344015939999108,3.6440556016457397,2.9365488626951075,1.0883585121631012,0.9334191769138145,0.5634375951031895,0.19575889886694495
5,0,1610612761,1642266,Ja'Kobe Walter,9.081466701158416,2.20406366252559,2.0271936240775115,0.4737269215179266,0.21272287855734168,0.8391665456636122,1.7228584769331974
5,0,1610612761,1627751,Jakob Poeltl,11.366098203394104,8.130856803650186,1.8221801612664477,1.2476757438175472,0.7922760902601971,0.8207443214010883,0.006117448193164281
5,0,1610612761,1643512,Allen Graves,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0,1610612761,1642347,Jamal Shead,10.478874797197811,0.39170906179781295,6.902560513211311,0.8099524836407991,0.3082508088939321,1.3093178337033233,0.8315512504485777
5,0,1610612761,1642935,Chucky Hepburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0
